"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(failed_mapped) mapped reads"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"SRX27315411_cl8_it2"	"SRX27315411"	"cl8"	"it2"	"CY003895:CY003895;"	"0.976"	"1045"	"1027"	"759"	"18"	"0"	"20"	"778"	"23"	"781"	"6.58e-153"	"479"	"Influenza A virus"	"SPECIES"	"unknown"	"Influenza A virus"	"11320"	"IV-A"	"RNA"	"N"	"7"	"Human,Vertebrate"	"72.63"	"acc|GENBANK|OR783331.1|Influenza"	"acc|GENBANK|OR783331.1|Influenza A virus (A/Muscovy duck/Egypt/PS21061OP/2023(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|Influenza A virus|VRL|23-JAN-2024 "	"98.693"	"1045"	"1027"	"995"	"13"	"0"	"1"	"995"	"4"	"998"	"0.0"	"1766.0"	11320.0	"acc-GENBANK-OR269890.1-Influenza"	2.0	30.94	30.93	0.0	"megahit_scaffold7|size1053,spades_scaffold7|size1054"	50.0	4.78	"4784.69"	""	90343236.0	146.0	33.5	0.001116618	31234.0	0.0	191952.0	31.11527526073664	424954.0	68.88472473926336	0.0	0.0	616906.0	100.0	191852.0	31.099065335723758	0.0	0.0	0.0	39.0	3967.0	91999.0	267.3	89.0	28093656.0	27971963.0	0.0	0.0	10.0	0.0	424954.0	34896.0	10.0	39.0	95971.0	63305.0	0.659644	"Unknown Library"	71674294.0	146.0	33.5	0.001087989	10212.0	0.0	65332.0	13.325283609974587	424954.0	86.67471639002542	0.0	0.0	490286.0	100.0	65246.0	13.307742827655694	0.0	0.0	0.0	39.0	2202.0	30459.0	270.8	108.7	9424714.0	9386128.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7471.14	0.0	10775.0	8319.0	96.0	96.0	96.0	95.0	95.0	95.0	0.0	0.0	0.0
"SRX27887901_cl61_consensus"	"SRX27887901"	"cl61"	"consensus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|JN225873.1|Ostreococcus"	"acc|GENBANK|JN225873.1|Ostreococcus tauri virus RT-2011, complete genome|Ostreococcus tauri virus RT-2011|VRL|03-MAR-2012 "	"95.745"	"265"	"189567"	"47"	"0"	"2"	"123"	"168"	"143686"	"143641"	"1.89e-11"	"75.0"	2731619.0	"spades_scaffold3932|size265"	1.0	0.0	6.92	0.0	"megahit_scaffold108|size2108"	""	""	""	""	1518119939.0	143.0	36.3	0.002468265	7.0	0.0	33.0	0.0003104118337268666	10631005.0	99.99968958816628	0.0	0.0	10631038.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	109.7	47.5	4692.0	2836.0	0.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX28439211_cl16_it2"	"SRX28439211"	"cl16"	"it2"	"NC_033423:NC_033423;"	"0.411"	"1494"	"208501"	"576"	"325"	"0"	"1343"	"792"	"156310"	"155735"	"5.8769999999999996e-37"	"144"	"Unclassified Lymphocystis disease virus Sa"	"SPECIES"	"unknown"	"Unclassified Lymphocystis disease virus Sa"	"1898060"	"unknown"	"DNA"	"Y"	"N/A"	"Vertebrate"	"38.55"	"acc|GENBANK|AB074077.1|Human"	"acc|GENBANK|AB074077.1|Human immunodeficiency virus type 1 proviral gag psuedogene for gag polyprotein, clone:IMS11-9|Human immunodeficiency virus 1|VRL|02-APR-2002 "	"94.0"	"1494"	"1652"	"50"	"1"	"1"	"1426"	"1475"	"1652"	"1605"	"1.17e-10"	"75.0"	186789.0	"megahit_scaffold18|size1494"	0.0	0.0	8.32	0.0	""	370.0	24.83	"24832.66"	""	2446007641.0	146.0	36.6	0.0009724448	176186.0	21.0	1276590.0	7.618615540020604	15479604.0	92.3813844599794	0.0	0.0	16756194.0	100.0	1253426.0	7.480374123145149	0.0	0.0	0.0	93732.0	86767.0	540821.0	193.4	71.2	181872588.0	181178393.0	0.0	0.0	216.0	0.0	15479604.0	69315.0	216.0	93732.0	638187.0	568878.0	0.891415	"Unknown Library"	2283395056.0	146.0	36.6	0.001579444	35918.0	21.0	138618.0	0.8875402078418402	15479604.0	99.11245979215816	0.0	0.0	15618222.0	100.0	129000.0	0.8259582941003143	0.0	0.0	0.0	93732.0	11388.0	53663.0	198.5	96.6	19260003.0	22740909.0	0.0	0.0	1.0	6.0	1.0	2.0	1.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	12128.64	0.0	31031.0	14174.0	75.0	75.0	75.0	74.0	70.0	66.0	0.0	0.0	0.0
"SRX28439211_cl35_consensus"	"SRX28439211"	"cl35"	"consensus"	"U39662:U39662;"	"0.909"	"267"	"15190"	"264"	"24"	"0"	"3"	"266"	"1755"	"2018"	"3.821e-45"	"158"	"Human orthopneumovirus"	"SPECIES"	"unknown"	"Human orthopneumovirus"	"11250"	"HOPV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"98.88"	"acc|GENBANK|MZ515867.1|Human"	"acc|GENBANK|MZ515867.1|Human respiratory syncytial virus A isolate SE02-0023-D05, partial genome|Human respiratory syncytial virus A|VRL|18-AUG-2021 "	"93.609"	"267"	"15247"	"266"	"17"	"0"	"2"	"267"	"1710"	"1975"	"3.52e-118"	"429.0"	1868215.0	"spades_scaffold846|size267"	1.0	0.0	56.68	0.0	"megahit_scaffold1|size15243"	""	""	""	""	2446007641.0	146.0	36.6	0.04922504	1052421.0	0.0	203184.0	1.2125904008989152	16553010.0	98.78740959910108	0.0	0.0	16756194.0	100.0	144586.0	0.8628809143651596	0.0	0.0	0.0	4520.0	12105.0	60209.0	157.3	66.8	29887532.0	21379788.0	0.0	0.0	56258.0	0.0	16553010.0	13579.0	56251.0	4520.0	73463.0	59944.0	0.866894	"Unknown Library"	2419979517.0	146.0	36.6	0.0481423	141176.0	0.0	27045.0	0.16311767361447232	16553010.0	99.83688232638552	0.0	0.0	16580055.0	100.0	25982.0	0.15670635591980847	0.0	0.0	0.0	4520.0	2463.0	10543.0	148.0	69.7	3859408.0	2932473.0	0.0	0.0	0.0	19.0	0.0	0.0	1.0	19.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8102.58	95.0	8996.0	8189.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX28439211_cl4_it1"	"SRX28439211"	"cl4"	"it1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|NEIGHBOR|AF440570.1|Shrimp"	"acc|NEIGHBOR|AF440570.1|Shrimp white spot syndrome virus, complete genome|Shrimp white spot syndrome virus|VRL|15-MAR-2005 "	"99.018"	"1317"	"307287"	"611"	"6"	"0"	"482"	"1092"	"239278"	"238668"	"0.0"	"1105.0"	92652.0	"megahit_scaffold22|size1317"	1.0	8.27	0.01	0.0	"spades_scaffold16|size2446"	625.0	47.53	"47532.27"	""	2446007641.0	146.0	36.6	0.0008803049	4111.0	2.0	126253.0	0.7534706270409617	16629941.0	99.24652937295903	0.0	0.0	16756194.0	100.0	61052.0	0.3643548170903249	0.0	0.0	0.0	904.0	15781.0	17228.0	37.6	1.5	18361339.0	4669973.0	0.0	0.0	60193.0	0.0	16629941.0	4898.0	60188.0	904.0	33030.0	28137.0	0.922449	"Unknown Library"	2428995153.0	146.0	36.6	0.001306202	512.0	2.0	9791.0	0.05884109191181684	16629941.0	99.94115890808818	0.0	0.0	16639732.0	100.0	8678.0	0.05215228226031526	0.0	0.0	0.0	904.0	2273.0	2607.0	37.5	2.5	1348851.0	391976.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	3.0	1.0	1.0	0.33	0.33	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	181.71	0.0	6249.0	9.0	54.0	54.0	48.0	4.0	4.0	3.0	0.0	0.0	0.0
"SRX28439211_cl9_it2"	"SRX28439211"	"cl9"	"it2"	"JX627336:JX627336;"	"0.998"	"15422"	"15277"	"4944"	"10"	"0"	"6889"	"1946"	"8534"	"13477"	"0.0"	"3362"	"Human orthopneumovirus"	"SPECIES"	"unknown"	"Human orthopneumovirus"	"11250"	"HOPV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.06"	"acc|GENBANK|OR466361.1|Human"	"acc|GENBANK|OR466361.1|Human respiratory syncytial virus A isolate p1306-121310737A, complete genome|Human respiratory syncytial virus A|VRL|01-OCT-2023 "	"98.924"	"15422"	"15390"	"13470"	"142"	"3"	"1942"	"15409"	"13469"	"1"	"0.0"	"24070.0"	11244.0	"spades_scaffold1|size15422"	1.0	56.39	0.0	0.0	"spades_scaffold1341|size243"	0.0	0.01	"6.48"	""	2446007641.0	146.0	36.6	0.0006600808	846775.0	6648.0	8787063.0	52.44068551605454	7969131.0	47.55931448394546	0.0	0.0	16756194.0	100.0	8572580.0	51.160663334406365	0.0	0.0	0.0	537774.0	341080.0	3950765.0	229.5	85.4	1283604599.0	1282835497.0	0.0	0.0	411.0	0.0	7969131.0	846259.0	411.0	537774.0	4393326.0	3551775.0	0.808457	"Unknown Library"	1403350491.0	145.0	36.6	0.0007162838	185317.0	3019.0	1683102.0	17.437436497854954	7969131.0	82.56256350214505	0.0	0.0	9652233.0	100.0	1585160.0	16.42272829510021	0.0	0.0	0.0	537774.0	90404.0	706161.0	236.3	111.1	240947449.0	258720086.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	13.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	7.0	5.0	5.0	0.71	0.71	1.0	1.0	0.0	1.0	1.0	1.0	0.0	4.0	0.0	0.0	1.0	2.0	13591.92	67.0	32211.0	14044.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX6755149_cl109_consensus"	"SRX6755149"	"cl109"	"consensus"	"JF488088:JF488088;"	"0.984"	"401"	"11355"	"387"	"6"	"0"	"1"	"387"	"1111"	"1497"	"2.9609999999999996e-81"	"265"	"West Nile virus"	"SPECIES"	"unknown"	"West Nile virus"	"11082"	"WNV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"96.51"	"acc|GENBANK|OQ721273.1|West"	"acc|GENBANK|OQ721273.1|West Nile virus strain WNV/mosquito/Polk-IA-USA/2020-08-24/W1868, partial genome|West Nile virus|VRL|02-AUG-2023 "	"98.972"	"401"	"10302"	"389"	"2"	"1"	"1"	"389"	"1015"	"1401"	"0.0"	"695.0"	11082.0	"megahit_scaffold619|size398"	18.0	7.71	5.4	0.0	"megahit_scaffold335|size539,megahit_scaffold265|size591,megahit_scaffold304|size555,megahit_scaffold42|size822,megahit_scaffold127|size715,megahit_scaffold197|size639,megahit_scaffold128|size714,megahit_scaffold388|size510,megahit_scaffold311|size552,spades_scaffold87|size571,megahit_scaffold6|size1703,megahit_scaffold320|size547,spades_scaffold9|size1458,spades_scaffold319|size131,spades_scaffold308|size135,megahit_scaffold110|size727,megahit_scaffold326|size545,megahit_scaffold215|size627"	""	""	""	""	243051500.0	229.0	37.1	0.0111609	91528.0	5.0	45297.0	4.264057731446355	1017001.0	95.73594226855364	0.0	0.0	1062298.0	100.0	43906.0	4.133115189899632	0.0	0.0	0.0	3489.0	7944.0	14009.0	193.7	91.2	10626798.0	8200772.0	0.0	0.0	1157.0	0.0	1017001.0	26786.0	1157.0	3489.0	22070.0	7035.0	0.336159	"Unknown Library"	239397760.0	229.0	37.1	0.008077946	41635.0	4.0	30070.0	2.8718205355701762	1017001.0	97.12817946442982	0.0	0.0	1047071.0	100.0	29842.0	2.8500455078977454	0.0	0.0	0.0	3489.0	5542.0	9379.0	179.2	91.4	6973058.0	5154157.0	0.0	0.0	0.0	4.0	3.0	3.0	1.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	7334.96	305.0	9816.0	7276.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX6755149_cl56_consensus"	"SRX6755149"	"cl56"	"consensus"	"JF488088:JF488088;"	"1.0"	"138"	"11355"	"114"	"0"	"0"	"125"	"12"	"8313"	"8200"	"7.267999999999999e-22"	"89"	"West Nile virus"	"SPECIES"	"unknown"	"West Nile virus"	"11082"	"WNV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"82.61"	"acc|GENBANK|OQ721278.1|West"	"acc|GENBANK|OQ721278.1|West Nile virus strain WNV/mosquito/Yolo-CA-USA/2006-07-26/W0645, partial genome|West Nile virus|VRL|02-AUG-2023 "	"100.0"	"138"	"10302"	"113"	"0"	"0"	"13"	"125"	"8105"	"8217"	"2.3099999999999997e-52"	"209.0"	11082.0	"spades_scaffold304|size138"	19.0	5.47	3.67	0.0	"megahit_scaffold121|size720,megahit_scaffold45|size816,megahit_scaffold18|size960,megahit_scaffold427|size495,spades_scaffold61|size626,megahit_scaffold230|size614,megahit_scaffold387|size510,megahit_scaffold1094|size264,megahit_scaffold131|size710,megahit_scaffold132|size707,megahit_scaffold479|size468,spades_scaffold22|size785,spades_scaffold36|size707,spades_scaffold241|size434,spades_scaffold247|size432,spades_scaffold24|size773,megahit_scaffold254|size602,megahit_scaffold369|size523,megahit_scaffold21|size921"	""	""	""	""	243051500.0	229.0	37.1	0.009002577	27802.0	16.0	39855.0	3.7517721016136716	1022443.0	96.24822789838633	0.0	0.0	1062298.0	100.0	38094.0	3.5859994088287843	0.0	0.0	0.0	468.0	7249.0	11798.0	82.8	36.8	9318523.0	3088227.0	0.0	0.0	1671.0	0.0	1022443.0	31351.0	1671.0	468.0	19092.0	4793.0	0.282449	"Unknown Library"	240376430.0	229.0	37.1	0.005547655	12577.0	15.0	28598.0	2.7209214483545363	1022443.0	97.27907855164545	0.0	0.0	1051041.0	100.0	28510.0	2.7125487968594943	0.0	0.0	0.0	468.0	5765.0	8490.0	84.0	35.5	6643453.0	2267084.0	0.0	0.0	1.0	7.0	0.0	1.0	1.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	5.0	2.0	2.0	0.4	0.4	1.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	8889.95	383.0	11353.0	10637.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX6755149_cl64_consensus"	"SRX6755149"	"cl64"	"consensus"	"AY274504:AY274504;"	"1.0"	"128"	"11022"	"126"	"0"	"0"	"126"	"1"	"10150"	"10275"	"1.611e-25"	"99"	"West Nile virus"	"SPECIES"	"unknown"	"West Nile virus"	"11082"	"WNV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"98.44"	"acc|GENBANK|OQ721214.1|West"	"acc|GENBANK|OQ721214.1|West Nile virus strain WNV/mosquito/Bossier-LA-USA/2017-08-08/W1372, partial genome|West Nile virus|VRL|02-AUG-2023 "	"100.0"	"128"	"10302"	"127"	"0"	"0"	"1"	"127"	"10179"	"10053"	"3.47e-60"	"235.0"	11082.0	"spades_scaffold336|size128"	75.0	16.69	9.31	0.0	"spades_scaffold306|size136,spades_scaffold316|size132,megahit_scaffold107|size731,megahit_scaffold377|size515,spades_scaffold4|size2283,megahit_scaffold63|size786,spades_scaffold156|size478,megahit_scaffold154|size673,megahit_scaffold338|size538,spades_scaffold58|size639,megahit_scaffold123|size720,megahit_scaffold155|size673,megahit_scaffold268|size590,spades_scaffold165|size471,megahit_scaffold158|size671,megahit_scaffold229|size614,megahit_scaffold512|size449,megahit_scaffold648|size390,megahit_scaffold26|size899,megahit_scaffold341|size538,megahit_scaffold80|size766,megahit_scaffold271|size584,megahit_scaffold431|size494,megahit_scaffold516|size446,megahit_scaffold235|size611,megahit_scaffold1093|size265,megahit_scaffold165|size663,megahit_scaffold200|size637,megahit_scaffold350|size533,megahit_scaffold438|size491,spades_scaffold195|size453,megahit_scaffold240|size610,megahit_scaffold395|size509,megahit_scaffold693|size378,megahit_scaffold83|size762,megahit_scaffold992|size311,megahit_scaffold169|size660,megahit_scaffold318|size549,megahit_scaffold52|size802,spades_scaffold279|size263,spades_scaffold94|size560,megahit_scaffold1098|size226,megahit_scaffold136|size706,megahit_scaffold440|size490,megahit_scaffold47|size805,megahit_scaffold1067|size281,spades_scaffold99|size551,megahit_scaffold286|size566,spades_scaffold229|size440,spades_scaffold226|size442,spades_scaffold317|size131,megahit_scaffold209|size632,megahit_scaffold535|size437,megahit_scaffold106|size733,megahit_scaffold175|size656,spades_scaffold111|size531,megahit_scaffold333|size540,megahit_scaffold362|size527,megahit_scaffold450|size484,spades_scaffold120|size515,megahit_scaffold544|size432,megahit_scaffold101|size740,megahit_scaffold216|size626,megahit_scaffold330|size541,megahit_scaffold295|size559,megahit_scaffold74|size775,megahit_scaffold218|size624,megahit_scaffold259|size596,megahit_scaffold41|size824,megahit_scaffold631|size394,megahit_scaffold759|size357,spades_scaffold162|size474,megahit_scaffold376|size516,megahit_scaffold75|size774,spades_scaffold261|size378"	""	""	""	""	243051500.0	229.0	37.1	0.00590233	40446.0	3.0	65916.0	6.205038510851004	996382.0	93.794961489149	0.0	0.0	1062298.0	100.0	64224.0	6.045761170594315	0.0	0.0	0.0	753.0	14831.0	17281.0	108.5	29.7	14999103.0	6852548.0	0.0	0.0	1638.0	0.0	996382.0	25282.0	1638.0	753.0	32139.0	13948.0	0.448055	"Unknown Library"	236312469.0	229.0	37.1	0.006492828	23345.0	3.0	36382.0	3.522779647625208	996382.0	96.47722035237479	0.0	0.0	1032764.0	100.0	36330.0	3.517744615420367	0.0	0.0	0.0	753.0	8086.0	10079.0	102.3	32.5	8260072.0	3595506.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14846.43	807.0	15911.0	15007.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX6755149_cl71_consensus"	"SRX6755149"	"cl71"	"consensus"	"JF488088:JF488088;"	"1.0"	"139"	"11355"	"114"	"0"	"0"	"115"	"2"	"6385"	"6498"	"2.335e-19"	"82"	"West Nile virus"	"SPECIES"	"unknown"	"West Nile virus"	"11082"	"WNV"	"RNA"	"N"	"N/A"	"Human,Vertebrate"	"82.01"	"acc|GENBANK|OQ721260.1|West"	"acc|GENBANK|OQ721260.1|West Nile virus strain WNV/mosquito/Polk-IA-USA/2016-09-12/W1942, partial genome|West Nile virus|VRL|02-AUG-2023 "	"100.0"	"139"	"10302"	"114"	"0"	"0"	"1"	"114"	"6403"	"6290"	"6.48e-53"	"211.0"	11082.0	"spades_scaffold295|size143"	13.0	7.91	1.21	0.0	"megahit_scaffold458|size477,spades_scaffold59|size632,megahit_scaffold1053|size301,megahit_scaffold38|size831,megahit_scaffold470|size472,spades_scaffold8|size1635,megahit_scaffold134|size707,spades_scaffold281|size252,spades_scaffold282|size242,megahit_scaffold908|size327,spades_scaffold327|size130,spades_scaffold344|size128,spades_scaffold349|size128"	""	""	""	""	243051500.0	229.0	37.1	0.003931979	6849.0	1332.0	21633.0	2.0364342209059982	1040665.0	97.963565779094	0.0	0.0	1062298.0	100.0	20646.0	1.9435224390895962	0.0	0.0	0.0	268.0	5011.0	5320.0	81.9	38.5	4980664.0	1741871.0	0.0	0.0	947.0	0.0	1040665.0	17085.0	947.0	268.0	10343.0	2584.0	0.28267	"Unknown Library"	241733678.0	229.0	37.1	0.004188838	4787.0	1232.0	15518.0	1.4692529608978746	1040665.0	98.53074703910212	0.0	0.0	1056183.0	100.0	15478.0	1.465465738418437	0.0	0.0	0.0	268.0	3711.0	4036.0	74.8	38.4	3662842.0	1142799.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4298.83	2293.0	6324.0	4678.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
