Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
KY926252,Influenza A virus (A/Passo Fundo/LACENRS-524/2016(H1N1)),GenBank,GCA_038842615.1,,,Center for Research on Influenza Pathogenesis (CRIP),USA,2017-05-15,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),890,partial,H1N1,8,,Brazil,Brazil,,Homo sapiens,,2016-04-08,,PRJNA379005,"Influenza A virus (A/Passo Fundo/LACENRS-524/2016(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
AF225813,Influenza A virus (A/Netherlands/644/89 (H3N2)),GenBank,set:AF225813,,"Voeten,J.T., Bestebroer,T.M., Nieuwkoop,N.J., Fouchier,R.A., Osterhaus,A.D., Rimmelzwaan,G.F.","Erasmus University Rotterdam, Institute of Virology and WHO National Influenza Centre",Netherlands,2000-07-25,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),456,partial,,,1,,,,,,,,,"Influenza A virus (A/Netherlands/644/89 (H3N2)) nucleoprotein (np) gene, partial cds"
KP456486,Influenza A virus (A/Chennai/0633243/2006(H1N1)),GenBank,set:8056215f2ce013d6fa990531ac350b0d13277588,,"Bedford,T., Riley,S., Barr,I.G., Broor,S., Chadha,M., Cox,N.J., Daniels,R.S., Gunasekaran,C.P., Hurt,A.C., Kelso,A., Klimov,A., Lewis,N.S., Li,X., McCauley,J.W., Odagiri,T., Potdar,V., Rambaut,A., Shu,Y., Skepner,E., Smith,D.J., Suchard,M.A., Tashiro,M., Wang,D., Xu,X., Lemey,P., Russell,C.A.","Vaccine and Infectious Disease Division, Fred Hutchinson Cancer Research Center",USA,2015-06-01,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1068,partial,H1N1,4,,India,India,,Homo sapiens,,2006-06-29,,,"Influenza A virus (A/Chennai/0633243/2006(H1N1)) segment 4 hemagglutinin (HA) gene, partial cds"
PP802318,Influenza A virus,GenBank,GCA_039823925.1,,"Ahlstrom,C.A., Torchetti,M.K., Lenoch,J., Beckmen,K., Boldenow,M., Buck,E.J., Daniels,B., Dilione,K., Gerlach,R., Lantz,K., Matz,A., Poulson,R.L., Scott,L.C., Sheffield,G., Sinnett,D., Stallknecht,D.E., Stimmelmayr,R., Taylor,E., Williams,A.R., Ramey,A.M., Aufderhar,M., Franzen,K., Killian,M., Stuber,T., Hicks,J., Norris,C.","Diagnostic Virology Laboratory, National Veterinary Services Laboratories, USDA APHIS VS",USA,2024-05-21,22-032677-003,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1761,partial,H5N1,4,,USA,USA,,Gallus gallus,,2022-10-11,,,"Influenza A virus (A/chicken/USA/22-032677-003/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"
PV098300,Influenza A virus,GenBank,GCA_047750905.1,,"Lauring,A.S., Papalambros,L.K.","Lauring Lab at University of Michigan, Department of Microbiology and Immunology",USA,2025-02-12,UM-10061877543,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2280,partial,H1N1,1,,USA: Michigan,USA,MI,Homo sapiens,,2025-01-18,,PRJNA1019712,"Influenza A virus (A/Michigan/UM-10061877543/2025(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds"
MG193831,Influenza A virus (A/swine/Illinois/A02216460/2017(H1N2)),GenBank,GCA_038970815.1,,,USDA,USA,2017-11-05,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2280,partial,H1N2,1,,USA: Illinois,USA,IL,Sus scrofa,lung,2017-05-24,,,"Influenza A virus (A/swine/Illinois/A02216460/2017(H1N2)) segment 1 polymerase PB2 (PB2) gene, complete cds"
HZ392935,Influenza A virus,GenBank,set:HZ392935,,"Yang,C., Kemble,G., Subbarao,K., Murphy,B.",,,2016-01-27,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1453,partial,,,,,,,,,,,,JP 2015180641-A/16: INFLUENZA HEMAGGLUTININ AND NEURAMINIDASE VARIANTS
MK535417,Influenza A virus,GenBank,set:ecf53cbdb940f03176ac9e88dff8a37159f62f60,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Nolting,J., Bowman,A.",J. Craig Venter Institute,USA,2019-02-24,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,mixed,6,,USA: Indiana,USA,IN,Sus scrofa,,2017-06-01,,PRJNA183620,"Influenza A virus (A/swine/Indiana/17TOSU3886/2017(mixed)) segment 6 neuraminidase (NA) gene, complete cds"
CY189020,Influenza A virus (A/New York/WC-LVD-13-026/2013(H1N1)),GenBank,GCA_038709695.1,,"Wentworth,D.E., Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Griesemer,S.B., Bao,Y., Sanders,R., Zhdanov,S., Kiryutin,B., Lipman,D.J., Tatusova,T., St. George,K.","on behalf of JCVI/Wadsworth Center/NCBI, National Center for Biotechnology Information, NIH",USA,2014-09-08,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1541,partial,H1N1,5,,"USA: Albany County, New York",USA,NY,Homo sapiens,,2013-12-27,,"PRJNA37813,PRJNA183620","Influenza A virus (A/New York/WC-LVD-13-026/2013(H1N1)) nucleocapsid protein (NP) gene, complete cds"
PV136765,Influenza A virus,GenBank,GCA_047927425.1,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-02-19,EPI_ISL_19668797,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1540,partial,H1N1,5,,USA: Colorado,USA,CO,Homo sapiens,,2024-12-23,,PRJNA998884,"Influenza A virus (A/Colorado/ISC-1456/2024(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
KY130586,Influenza A virus (A/northern pintail/Alaska/189/2011(mixed)),GenBank,set:35caa2b4e77e853fcae227e8bde526a6f0bbc406,,"Reeves,A.B., Ramey,A.M., Hall,J.S.","U.S. Geological Survey, Alaska Science Center",USA,2017-03-21,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,mixed,5,,"USA: Izembek National Wildlife Refuge, Alaska",USA,AK,Anas acuta,feces,2011-09-17,,,"Influenza A virus (A/northern pintail/Alaska/189/2011(mixed)) segment 5 nucleocapsid protein (NP) gene, complete cds"
CY052245,Influenza A virus (A/Texas/42201798/2009(H1N1)),GenBank,GCA_038540665.1,,"Spiro,D., Halpin,R., Bera,J., Ghedin,E., Hostetler,J., Fedorova,N., Hine,E., Overton,L., Proudfoot,K., Kim,M., Szczypinski,B., Sitz,J., Katzel,D., Musser,J., Lin,X., Wentworth,D.E., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/The Methodist Hospital Research Institute/NCBI, National Center for Biotechnology Information, NIH",USA,2009-12-11,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1523,partial,H1N1,5,,USA: Houston area,USA,TX,Homo sapiens,,2009-06-20,,PRJNA37813,"Influenza A virus (A/Texas/42201798/2009(H1N1)) segment 5, complete sequence"
MK623358,Influenza A virus,GenBank,GCA_039108025.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2019-03-18,EPI_ISL_336588,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1540,partial,H1N1,5,,USA: Arizona,USA,AZ,Homo sapiens,,2018-12-18,,PRJNA37813,"Influenza A virus (A/Arizona/60/2018(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PP636273,Influenza A virus,GenBank,GCA_039406985.1,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-04-16,EPI_ISL_18919965,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2208,partial,H1N1,3,,USA: New Hampshire,USA,NH,Homo sapiens,,2023-12-03,,PRJNA998879,"Influenza A virus (A/New Hampshire/27/2023(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY216231,Influenza A virus (A/South Dakota/03/2017(H3N2)),GenBank,GCA_038942565.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Gubareva,L., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2017-02-17,EPI_ISL_248119,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,2,,USA: South Dakota,USA,SD,Homo sapiens,,2017-01-05,,,"Influenza A virus (A/South Dakota/03/2017(H3N2)) polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
KM489565,Influenza A virus (A/swine/Ontario/84/2012(H1N1)),GenBank,GCA_038657355.1,,"Grgic,H., Costa,M., Friendship,R.M., Carman,S., Nagy,E., Poljak,Z., Friendship,R., Wideman,G.","University of Guelph, Ontario Veterinary College, Population Medicine",Canada,2015-07-15,84,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1701,partial,H1N1,4,1,Canada,Canada,,Sus scrofa,oronasopharynx,2012-10-10,,,"Influenza A virus (A/swine/Ontario/84/2012(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds"
CY225037,Influenza A virus (A/New Hampshire/08/2017(H3N2)),GenBank,GCA_038952455.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2017-04-12,EPI_ISL_257864,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2208,partial,H3N2,3,,USA: New Hampshire,USA,NH,Homo sapiens,,2017-02-08,,,"Influenza A virus (A/New Hampshire/08/2017(H3N2)) polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
PQ830909,Influenza A virus,GenBank,GCA_046511965.1,SRR31821073,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-01-03,24-036635-002-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1704,partial,H5N1,4,,USA: CA,USA,CA,Bos taurus,mammalian milk,2024-12-03,SAMN45953380,PRJNA1102327,"Influenza A virus (A/cattle/CA/24-036635-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"
OQ507039,Influenza A virus,GenBank,GCA_039368645.1,,"Gruner,W.E., Muehleman,D.M., Garrett,C.M., Fries,A.C., Hanson,J.F., Kramer,D.L., Demarcus,L.S., Sjoberg,P.A., Wasik,P.M., Robbins,A.S., Macias,E.A., Shaw,K.B., Selent,M.U.","United States Air Force School of Aerospace Medicine Public Health Submission Group, 711th Human Performance Wing",USA,2023-02-28,USAFSAM-14051,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H3N2,5,,Germany: Rheinland-Pfalz,Germany,,Homo sapiens,,2023-01-08,,,"Influenza A virus (A/Rheinland-Pfalz/USAFSAM-14051/2023(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
MW839591,Influenza A virus,GenBank,GCA_038776765.1,,"Bakre,A., Jones,L., Kyriakis,C., Zhang,M., Tripp,R.A.","Emory-UGA Center of Excellence for Influenza Research and Surveillance (CEIRS), CEIRS Data Processing and Coordinating Center",USA,2021-07-31,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1565,partial,mixed,5,,USA,USA,,Sus scrofa,oronasopharynx,2015-03-25,,PRJNA292781,"Influenza A virus (A/swine/North Carolina/1565542/2015(mixed)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PP305862,Influenza A virus,GenBank,GCA_039398445.1,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-02-13,EPI_ISL_18669561,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2208,partial,H1N1,3,,USA: Hawaii,USA,HI,Homo sapiens,,2023-11-08,,PRJNA998879,"Influenza A virus (A/Hawaii/63/2023(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
PQ828972,Influenza A virus,GenBank,,SRR31168548,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-01-03,24-028988-001-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2151,partial,H5N1,3,,USA: CA,USA,CA,Bos taurus,mammalian milk,2024-09-30,SAMN44492997,PRJNA1102327,"Influenza A virus (A/cattle/CA/24-028988-001-original/2024(H5N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY011961,Influenza A virus (A/Waikato/5/2000(H3N2)),GenBank,GCA_038180365.1,,"Ghedin,E., Spiro,D., Sengamalay,N., Zaborsky,J., Feldblyum,T., Subbu,V., Sparenborg,J., Groveman,L., Halpin,R., Shumway,M., Sitz,J., Katzel,D., Koo,H., Salzberg,S.L., Jennings,L., Smit,M., Wells,V., Bao,Y., Bolotov,P., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of TIGR/Canterbury Health Laboratories, NZ/NCBI, National Center for Biotechnology Information, NIH",USA,2006-06-30,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),995,partial,H3N2,7,,New Zealand: Waikato,New Zealand,,Homo sapiens,,2000-08-30,,,"Influenza A virus (A/Waikato/5/2000(H3N2)) segment 7, complete sequence"
OR746826,Influenza A virus,GenBank,,,"Wentworth,D., Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2023-11-04,EPI_ISL_17806080,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1435,partial,H1N1,6,,USA: South Dakota,USA,SD,Homo sapiens,,2023-04-23,,PRJNA37813,"Influenza A virus (A/South Dakota/33/2023(H1N1)) segment 6 neuraminidase (NA) gene, complete cds"
MN201117,Influenza A virus,GenBank,GCA_038966265.1,,"Deng,Y.M., Wong,F.Y.K., Spirason,N., Kaye,M., Beazley,R., Grau,M., Shan,S., Stevens,V., Subbarao,K., Sullivan,S., Barr,I.G., Dhanasekaran,V., Davies,K.R., Butler,J., Mileto,P., Wong,F.Y.","CSIRO, Australian Animal Health Laboratory",Australia,2019-11-12,AS-17-3313-0020,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H1N1,5,1,Australia: Western Australia,Australia,,Sus scrofa,oronasopharynx,2017-04-07,,,"Influenza A virus (A/swine/Western Australia/AS-17-3313-0020/2017(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
OQ840332,Influenza A virus,GenBank,GCA_039128015.1,,"Taylor,A.","CEIRR Influenza Data Processing and Communication Center (iDPCC), iDPCC",USA,2024-03-05,PV03440,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2233,partial,H1N1,3,,USA,USA,,Homo sapiens,oronasopharynx,2019-02-01,,PRJNA470648,"Influenza A virus (A/USA/PV03440/2019(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY183687,Influenza A virus (A/mallard/Sweden/5824/2005(H10N7)),GenBank,GCA_038264555.1,,"Wentworth,D.E., Halpin,R.A., Lin,X., Bera,J., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Fouchier,R., Osterhaus,A., Olsen,B., Wille,M., Latorre-Margalef,N., Tolf,C., Bao,Y., Sanders,R., Zhdanov,S., Kiryutin,B., Lipman,D.J., Tatusova,T., Waldenstrom,J.","on behalf of JCVI/Linnaeus University, Sweden/NCBI, National Center for Biotechnology Information, NIH",USA,2014-05-09,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1439,partial,H10N7,6,,Sweden: Ottenby,Sweden,,Anas platyrhynchos,,2005-11-08,,PRJNA183620,"Influenza A virus (A/mallard/Sweden/5824/2005(H10N7)) neuraminidase (NA) gene, complete cds"
OQ737308,Influenza A virus,GenBank,GCA_039233075.1,,"Perkins,J., Johnson,A., Shiplett,K., Prarat,M.","Ohio Animal Disease Diagnostic Laboratory, Animal Disease Diagnostic Laboratory",USA,2023-04-09,OH21-11650,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2151,partial,H1N1,3,,USA: Ohio,USA,OH,Sus scrofa,oronasopharynx,2021-05-14,,,"Influenza A virus (A/swine/Ohio/OH21-11650/2021(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
KC535303,Influenza A virus (A/Florida/11/2010(H3N2)),GenBank,set:dbc6703f0a0558bbcb1651e97b56ff91d8ce6570,,"Klimov,A., Barnes,J., Shaw,M., Cox,N., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2013-02-24,EPI_ISL_79659,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H3N2,6,,USA,USA,,Homo sapiens,,2010-07-28,,,"Influenza A virus (A/Florida/11/2010(H3N2)) segment 6 neuraminidase (NA) gene, complete cds"
PV159921,Influenza A virus,GenBank,GCA_047941905.1,SRR32006916,"Aufderhar,M., Franzen,K., Killian,M.L., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-02-21,24-038978-002-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H5N1,6,,USA: MI,USA,MI,Meleagris gallopavo,oronasopharynx,2024-12-27,SAMN46259273,PRJNA980729,"Influenza A virus (A/Turkey/MI/24-038978-002-original/2024(H5N1)) segment 6 neuraminidase (NA) gene, complete cds"
CY235824,Influenza A virus (A/Hawaii/26/2017(H3N2)),GenBank,GCA_038969115.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2017-07-12,EPI_ISL_268254,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1737,partial,H3N2,4,,USA: Hawaii,USA,HI,Homo sapiens,,2017-05-08,,,"Influenza A virus (A/Hawaii/26/2017(H3N2)) hemagglutinin (HA) gene, complete cds"
AB443569,Influenza A virus (A/Morioka/38/2005(H3N2)),GenBank,set:0eda4ea2ec8cb0f8c6a30597b10797b8fce1090e,,"Suzuki,H., Sato,S., Tsutsumi,R., Minegishi,D.","Sato project; Iioka-shinden 3-35-2, Morioka, Iwate 020-0852",Japan,2008-12-25,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H3N2,,,"Japan:Iwate, Morioka",Japan,,,,2005-03-16,,,"Influenza A virus (A/Morioka/38/2005(H3N2)) NP gene for nucleoprotein, complete cds"
ON374489,Influenza A virus,GenBank,GCA_039218335.1,,"Taweel,A.E., Sayes,M.E., Rubrum,A., Kandeil,A., El-Shesheny,R., Webby,R.J., Kayali,G., Ali,M.A.","St. Jude Center of Excellence for Influenza Research and Surveillance (CEIRS), CEIRS Data Processing and Coordinating Center",USA,2022-05-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1741,partial,H9N2,4,,Egypt,Egypt,,Gallus gallus,oronasopharynx,2020-05-06,,PRJNA298771,"Influenza A virus (A/chicken/Egypt/S18643D/2020(H9N2)) segment 4 hemagglutinin (HA) gene, complete cds"
DM088894,Influenza A virus,GenBank,set:DM088894,,"Ga,C., Kumar,M., Mcswiggen,J.A.",,,2009-04-21,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),19,partial,,,,,,,,,,,,RNAI THERAPEUTIC FOR RESPIRATORY VIRUS INFECTION
MN198593,Influenza A virus,GenBank,GCA_039075705.1,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Arumemi,F., Nolting,J., Cadiz,C., Bowman,A.",J. Craig Venter Institute,USA,2019-07-27,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,,5,,USA: Ohio,USA,OH,Sus scrofa,,2018-06-01,,"PRJNA183620,PRJNA263044","Influenza A virus (A/swine/Ohio/18TOSU0937/2018) segment 5 nucleocapsid protein (NP) gene, complete cds"
MN301263,Influenza A virus,GenBank,set:1578d387f77b330da7d0405da324ac507ebd0879,,"Mueller,N.F., Wuethrich,D., Seth-Smith,H.M., Hollenstein,Y., Syedbasha,M., Lang,D., Neher,R.A., Dubuis,O., Negele,M., Buser,A., Nickel,C.H., Ritz,N., Zeller,A., Lang,B.M., Hadfield,J., Bedford,T., Battegay,M., Schneider-Sliwa,R., Egli,A., Stadler,T.","ETH Zuerich, D-BSSE",Switzerland,2019-08-17,USB002044.6,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H3N2,6,,Switzerland: Basel,Switzerland,,Homo sapiens,oronasopharynx,2016-12-04,,,"Influenza A virus (A/Basel/USB002044.6/2016(H3N2)) segment 6 neuraminidase (NA) gene, complete cds"
CY119031,Influenza A virus (A/Malaysia/1959864/2008(H3N2)),GenBank,GCA_038479695.1,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Bishop,B., Edworthy,P., Kim,M., Chan,Y.F., Sam,I.C., AbuBakar,S., Chang,L.Y., Nor'e,S.S., Jafar,F.L., Hassan,A., Ahmad-Nasrah,S.N., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/University Malaya/NCBI, National Center for Biotechnology Information, NIH",USA,2012-05-13,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2192,partial,H3N2,3,,Malaysia,Malaysia,,Homo sapiens,,2008-03-10,,,"Influenza A virus (A/Malaysia/1959864/2008(H3N2)) polymerase PA (PA) gene, complete cds"
