Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
HA069209,West Nile virus,GenBank,set:HA069209,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7920 from Patent WO2002068637
HA071342,West Nile virus,GenBank,set:HA071342,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10053 from Patent WO2002068637
HA072909,West Nile virus,GenBank,set:HA072909,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11620 from Patent WO2002068637
HA076465,West Nile virus,GenBank,set:HA076465,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15176 from Patent WO2002068637
HA067038,West Nile virus,GenBank,set:HA067038,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5749 from Patent WO2002068637
HA066964,West Nile virus,GenBank,set:HA066964,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5675 from Patent WO2002068637
HA072314,West Nile virus,GenBank,set:HA072314,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11025 from Patent WO2002068637
AX552593,West Nile virus,GenBank,set:AX552593,,"Markoff,L., Zeng,L.",,,2002-11-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),16,partial,,,,,,,,,,,,Sequence 9 from Patent WO02074963
MW455336,West Nile virus,GenBank,,,"Biabangard Isfahani,E., Pirestani,M., Dayer,M.S., Mousakazemi Mohammadi,H.","Tarbiat Modares University, Medical Entomology Dept.",Iran,2022-05-07,P1Di2,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),417,partial,,,,Iran,Iran,,Culex sitiens,,2015-11-22,,,"West Nile virus isolate P1Di2 polyprotein gene, partial cds"
KX547291,West Nile virus,GenBank,set:KX547291,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Onondaga Co., NY",USA,NY,Culiseta,,2012-08-14,,PRJNA262930,"West Nile virus strain WNV-1/Culiseta sp./USA/12330489/2012, complete genome"
AF196516,Kunjin virus,GenBank,set:AF196516,,"Scherret,J.H., Poidinger,M., Mackenzie,J.S., Broom,A.K., Deubel,V., Lipkin,W.I., Briese,T., Gould,E.A., Hall,R.A., Broom,A.","University of Queensland, Department of Microbiology and Parasitology",Australia,2001-10-04,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),466,partial,,,1,,,,,,,,,"Kunjin virus strain MRM61C envelope protein (env) gene, partial cds"
HA064990,West Nile virus,GenBank,set:HA064990,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3701 from Patent WO2002068637
HA062060,West Nile virus,GenBank,set:HA062060,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 771 from Patent WO2002068637
AF385243,West Nile virus,GenBank,set:AF385243,,"Anderson,J.F., Vossbrinck,C.R., Andreadis,T.G., Iton,A., Beckwith,W.H. III, Mayo,D.R., Inton,A., Beckwith,W.H.","Connecticut Agricultural Experiment Station, Department of Soil and Water, Department of Entomology",USA,2001-06-26,97453,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),921,partial,,,1,"USA: Conneticut, Cheshire",USA,CT,Corvus brachyrhynchos,,,,,"West Nile virus isolate 97453 polyprotein gene, partial cds"
KR348966,West Nile virus,GenBank,set:KR348966,,"Duggal,N.K., Reisen,W.K., Fang,Y., Newman,R.M., Yang,X., Ebel,G.D., Brault,A.C., Brault,A.","Centers for Disease Control and Prevention, Division of Vector-Borne Infectious Diseases",USA,2015-08-08,GRLA_6483_2011,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10299,partial,,,1,,,,Culex quinquefasciatus,,2011-10-28,,,"West Nile virus isolate GRLA_6483_2011 polyprotein gene, partial cds"
HA063327,West Nile virus,GenBank,set:HA063327,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2038 from Patent WO2002068637
HA068650,West Nile virus,GenBank,set:HA068650,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7361 from Patent WO2002068637
HA071241,West Nile virus,GenBank,set:HA071241,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9952 from Patent WO2002068637
HA075223,West Nile virus,GenBank,set:HA075223,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 13934 from Patent WO2002068637
DJ331446,West Nile virus,GenBank,set:DJ331446,,"Bird,S.H.M., Giaman,T.M., Glenn,C.C.",,,2008-03-25,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),20,partial,,,,,,,,,,,,Oligonucleotides and Methods for Detection of West Nile Virus
KJ501340,West Nile virus,GenBank,set:KJ501340,,"Newman,R.M., Zody,M.C., Ip,H., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., Fitzgerald,M., McCowan,C., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Ireland,A., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",Broad Institute of MIT & Harvard,USA,2014-06-30,WNV-1/US/BID-V6522/2003,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10959,complete,,,,USA,USA,,Quiscalus major,"kidney, spleen, abdominal cavity",2003,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V6522/2003, complete genome"
DJ016275,West Nile virus,GenBank,set:DJ016275,,"Derby,P.M., Dennis,G.G., Wu,W., Pohlner,R.B., Linne,J.M.",,,2007-12-06,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),25,partial,,,,,,,,,,,,Compositions and Methods for Detecting West Nile Virus
KF704151,West Nile virus,GenBank,set:KF704151,,"Plante,J.A., Burkhalter,K.L., Mann,B.R., Godsey,M.S. Jr., Mutebi,J.P., Beasley,D.W., Mutebi,J.-P.",Centers for Disease Control and Prevention,USA,2014-02-11,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1503,partial,,,1,"USA: Gilbert, Maricopa Co., AZ",USA,AZ,Culex quinquefasciatus,,2010-08-06,,,"West Nile virus strain AZ10-553 envelope glycoprotein gene, partial cds"
DJ016124,West Nile virus,GenBank,set:DJ016124,,"Derby,P.M., Dennis,G.G., Wu,W., Pohlner,R.B., Linne,J.M.",,,2007-12-06,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),22,partial,,,,,,,,,,,,Compositions and Methods for Detecting West Nile Virus
OZ201895,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,WH104G-8-23-Cxp,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2018-08-23,SAMEA116354642,PRJEB80643,"West Nile virus isolate WH104G-8-23-Cxp genome assembly, segment: main"
MF175840,West Nile virus,GenBank,set:MF175840,,"Aroh,C., D'Anton,M., Liang,C., Raj,P., Wakeland,B., Yan,N., Wakeland,E.","UT Southwestern Medical Center, Department of Immunology",USA,2018-12-31,AVA1402507,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11032,partial,,,,USA: Montgomery Co. TX,USA,TX,Culex quinquefasciatus,,2014-07-01,,,"West Nile virus isolate AVA1402507 nonfunctional polyprotein gene, complete sequence"
HA062140,West Nile virus,GenBank,set:HA062140,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 851 from Patent WO2002068637
HA072217,West Nile virus,GenBank,set:HA072217,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10928 from Patent WO2002068637
KX547539,West Nile virus,GenBank,set:KX547539,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Tompkins Co., NY",USA,NY,Corvus brachyrhynchos,,2007-08-22,,PRJNA262930,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER001227/2007, complete genome"
JN819316,West Nile virus,GenBank,set:JN819316,,"Henn,M.R., Newman,R.M., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Ebel,G., Nusbaum,C., Birren,B.",Broad Institute of MIT and Harvard,USA,2012-02-08,WNV-1/BID-V5043,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10584,complete,,,,,,,,,,,PRJNA31237,"West Nile virus isolate WNV-1/BID-V5043, complete genome"
HA075562,West Nile virus,GenBank,set:HA075562,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14273 from Patent WO2002068637
MH507968,West Nile virus,GenBank,set:MH507968,,"Grubaugh,N., Grewal,S., Matteson,N.L., Gangavarapu,K., Gurfield,N., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2019-01-20,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: San_Diego,California",USA,CA,Corvus brachyrhynchos,tissue,2015-04-28,,PRJNA472981,"West Nile virus strain WNV/bird/San_Diego_CA_USA/2015-04-28/W550, partial genome"
HA062557,West Nile virus,GenBank,set:HA062557,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1268 from Patent WO2002068637
HA068150,West Nile virus,GenBank,set:HA068150,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6861 from Patent WO2002068637
HA066014,West Nile virus,GenBank,set:HA066014,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4725 from Patent WO2002068637
HA075732,West Nile virus,GenBank,set:HA075732,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14443 from Patent WO2002068637
KX547565,West Nile virus,GenBank,set:KX547565,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Onondaga Co., NY",USA,NY,Culiseta,,2013-09-24,,PRJNA262930,"West Nile virus strain WNV-1/Culiseta sp./USA/13330653/2013, complete genome"
HA070571,West Nile virus,GenBank,set:HA070571,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9282 from Patent WO2002068637
KR348930,West Nile virus,GenBank,set:KR348930,,"Duggal,N.K., Reisen,W.K., Fang,Y., Newman,R.M., Yang,X., Ebel,G.D., Brault,A.C., Brault,A.","Centers for Disease Control and Prevention, Division of Vector-Borne Infectious Diseases",USA,2015-08-08,COAV_1511_2009,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10299,partial,,,1,,,,Culex tarsalis,,2009-01-09,,,"West Nile virus isolate COAV_1511_2009 polyprotein gene, partial cds"
HA069547,West Nile virus,GenBank,set:HA069547,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8258 from Patent WO2002068637
HA073212,West Nile virus,GenBank,set:HA073212,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11923 from Patent WO2002068637
HA067059,West Nile virus,GenBank,set:HA067059,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5770 from Patent WO2002068637
AF260969,West Nile virus,GenBank,set:AF260969,,"Savage,H.M., Ceianu,C., Nicolescu,G., Karabatsos,N., Lanciotti,R., Vladimirescu,A., Laiv,L., Ungureanu,A., Romanca,C., Tsai,T.F., Bowen,M., Meyer,R.F., McKinney,N., Morrill,W.","Centers for Disease Control & Prevention, Arbovirus Diseases Branch",USA,2000-08-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,complete,,,1,Romania,Romania,,Culex pipiens,,,,,"West Nile virus strain RO97-50, complete genome"
MT521985,West Nile virus,GenBank,,,"Yilmaz,H., Turan,N., Yilmaz,A., Cizmecigil,U.Y., Aydin,O., Tali,H.E., Tali,H.B., Yilmaz,S.G., Erdogan Bamac,O., Mete,A., Gurel,A., Roman-Sosa,G., Iqbal,M., Richt,J.A.","Istanbul University-Cerrahpasa Faculty of Veterinary Medicine, Virology",,2021-07-28,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),309,partial,,,,Turkey,Turkey,,Corvus cornix,,2019,,,"West Nile virus strain West_Nile_Virus_Strain_TR_19/694d_Crow/p polyprotein gene, partial cds"
HA075856,West Nile virus,GenBank,set:HA075856,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14567 from Patent WO2002068637
JX844661,West Nile virus,GenBank,set:JX844661,,"Antonov,V.A., Tkachenko,G.A., Smelyanskii,V.P., Savchenko,S., Alekseeva,V., Baturin,A., Shpak,I.M., Zhukov,K.V., Lemasova,L.V., Ledeneva,M.L., Muratova,J., Bondareva,O.S.","Volgograd Research Institute for Plague Control, The Laboratory of Gene Diagnostics and Typing of Microorganisms",Russia,2012-12-01,VOLGOGRAD-03/619-2012,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),351,partial,,,,Russia: Volgograd,Russia,,Homo sapiens,brain,2012,,,"West Nile virus non-structural protein 3 gene, partial cds"
HA071953,West Nile virus,GenBank,set:HA071953,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10664 from Patent WO2002068637
HA063170,West Nile virus,GenBank,set:HA063170,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1881 from Patent WO2002068637
HA076237,West Nile virus,GenBank,set:HA076237,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14948 from Patent WO2002068637
HA075391,West Nile virus,GenBank,set:HA075391,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14102 from Patent WO2002068637
HA063104,West Nile virus,GenBank,set:HA063104,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1815 from Patent WO2002068637
JN183888,West Nile virus,GenBank,set:JN183888,,"Henn,M.R., Newman,R.M., Young,D., Ciota,A., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Kramer,L., Nusbaum,C., Birren,B.",Broad Institute of MIT and Harvard,USA,2011-10-11,WNV-1/US/BID-V4896/2006,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10635,complete,,,,USA: New York,USA,NY,Corvus brachyrhynchos,brain,2006,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V4896/2006, complete genome"
OZ201619,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,NEB84G-8-28-Cxp,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11027,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2018-08-28,SAMEA116354669,PRJEB80643,"West Nile virus isolate NEB84G-8-28-Cxp genome assembly, segment: main"
HA068412,West Nile virus,GenBank,set:HA068412,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7123 from Patent WO2002068637
HA065974,West Nile virus,GenBank,set:HA065974,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4685 from Patent WO2002068637
MT967996,West Nile virus,GenBank,,,"Caldwell,H.S., Lasek-Nesselquist,E., Follano,P., Kramer,L.D., Ciota,A.T., Bialosuknia,S.M.","Wadsworth Center, Division of Infectious Diseases",USA,2020-11-17,S31,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,1,USA,USA,,Culicidae,,2017,,,"West Nile virus strain 17430080_S31 polyprotein gene, complete cds"
OZ201520,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,BP105G-8-21-Cxp,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2019-08-21,SAMEA116354808,PRJEB80643,"West Nile virus isolate BP105G-8-21-Cxp genome assembly, segment: main"
GU246674,West Nile virus,GenBank,set:GU246674,,"Shulman,L.M., Bin,H.","Central Virology Laboratory; National Center for Zoonotic Viruses, Public Health Services, Israel Ministry of Health",Israel,2010-03-07,WNV_0189m_ISR05,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),936,partial,,,,Israel,Israel,,Culicidae,,2005,,,"West Nile virus isolate WNV_0189m_ISR05 polyprotein gene, partial cds"
MH507616,West Nile virus,GenBank,set:MH507616,,"Grubaugh,N., Grewal,S., Matteson,N.L., Gangavarapu,K., Gurfield,N., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2019-01-20,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: San_Diego,California",USA,CA,Corvus brachyrhynchos,tissue,2015-10-02,,PRJNA472981,"West Nile virus strain WNV/bird/San_Diego_CA_USA/2015-10-02/W009, partial genome"
HA067677,West Nile virus,GenBank,set:HA067677,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6388 from Patent WO2002068637
HA067209,West Nile virus,GenBank,set:HA067209,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5920 from Patent WO2002068637
AF202541,West Nile virus,GenBank,set:AF202541,,"Jia,X.Y., Briese,T., Jordan,I., Rambaut,A., Chi,H.C., Mackenzie,J.S., Hall,R.A., Scherret,J., Lipkin,W.I.","University of California, Irvine, Emerging Diseases Laboratory, Dept. Microbiology & Molecular Genetics and Neurology",USA,1999-12-16,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10945,partial,,,1,USA: New York,USA,NY,,,,,,"West Nile virus strain HNY1999 polyprotein (C, prM, E, NS1, NS2a, NS2b, NS3, NS4a, NS4b, NS5) gene, complete cds"
KR348971,West Nile virus,GenBank,set:KR348971,,"Duggal,N.K., Reisen,W.K., Fang,Y., Newman,R.M., Yang,X., Ebel,G.D., Brault,A.C., Brault,A.","Centers for Disease Control and Prevention, Division of Vector-Borne Infectious Diseases",USA,2015-08-08,GRLA_836_2011,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10299,partial,,,1,,,,Culex stigmatosoma,,2011-06-30,,,"West Nile virus isolate GRLA_836_2011 polyprotein gene, partial cds"
KX547249,West Nile virus,GenBank,set:KX547249,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Queens Co., NY",USA,NY,Quiscalus quiscula,,2004-09-15,,PRJNA262930,"West Nile virus strain WNV-1/Quiscalus quiscula/USA/04002728/2004, complete genome"
KX547364,West Nile virus,GenBank,set:KX547364,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Rockland Co., NY",USA,NY,Aedes sp.,,2002-09-13,,PRJNA262930,"West Nile virus strain WNV-1/Aedes sp./USA/38020219/2002, complete genome"
HA064664,West Nile virus,GenBank,set:HA064664,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3375 from Patent WO2002068637
HA063509,West Nile virus,GenBank,set:HA063509,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2220 from Patent WO2002068637
