Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
KR821627,Orthonairovirus haemorrhagiae,GenBank,set:ce38c17ed87341862a497128199db9948dcd929c,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,18-VOL/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 18-VOL/HU-2014 RNA-dependent RNA polymerase gene, partial cds"
EF432653,Orthonairovirus haemorrhagiae,GenBank,set:9e2e3024748e6db25b5a445b74e9b53db12e9a8f,,"Ozdarendeli,A., Aydin,K., Tonbak,S., Koksal,I.","Firat University, Virology",Turkey,2007-03-17,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),493,partial,,S,,Turkey,Turkey,,Homo sapiens,blood,2004,,,"Crimean-Congo hemorrhagic fever virus strain Kelkit S/Turkey-hu15/2004 nucleoprotein gene, partial cds"
MK297927,Orthonairovirus haemorrhagiae,GenBank,set:185906e465be4bee3cf1c814c399547daa5c45ae,,"Moraga Fernandez,A., Royo-Hernandez,L., Habela,M.A., Ruiz Fons,F., Calero-Bernal,R., Gortazar,C., de la Fuente,J., Fernandez de Mera,I.G.","Instituto de Investigacion en Recursos Cinegeticos, Sanidad Animal",Spain,2019-09-15,322,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),212,partial,,S,,Spain,Spain,,Hyalomma lusitanicum,,2017,,,"Orthonairovirus haemorrhagiae isolate 322 nucleocapsid protein gene, partial cds"
MN624656,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,8036-VOL/HU-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2016-05-30,,,"Orthonairovirus haemorrhagiae isolate 8036-VOL/HU-2016 envelope glycoprotein gene, partial cds"
MN624444,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,129-ROS/TI-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Hyalomma marginatum,,2015-05-20,,,"Orthonairovirus haemorrhagiae isolate 129-ROS/TI-2015 nucleocapsid protein gene, partial cds"
MW464976,Orthonairovirus haemorrhagiae,GenBank,,,"Balinandi,S., Whitmer,S., Mulei,S., Nyakarahuka,L., Tumusiime,A., Kyondo,J., Mugisha,L., Almberg,M., Lutwama,J., Shoemaker,T., Klena,J.D.","CDC, VSPB",USA,2021-09-19,201900913,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12088,partial,,L,,Uganda,Uganda,,Homo sapiens,,2018-09-22,,,"Orthonairovirus haemorrhagiae isolate 201900913 RNA-dependent RNA polymerase gene, complete cds"
KP075651,Orthonairovirus haemorrhagiae,GenBank,set:cbe712e64c0a63300fefc67ec8bbe0b29e97e866,,"Shahhosseini,N., Chinikar,S., Jalali,T., Khakifirouz,S.",Bernhard Nocht Institute for Tropical Medicine,Germany,2015-10-31,Iran-Kashan15,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),475,partial,,S,,Iran,Iran,,Homo sapiens,,2005,,,"Crimean-Congo hemorrhagic fever virus isolate Iran-Kashan15 nucleocapsid gene, partial cds"
JF922673,Orthonairovirus haemorrhagiae,GenBank,set:1d8850ad21ecdf8e238bf1077ff558f18b321e0f,,"Yadav,P.D., Mourya,D.T.","National Institute of Virology, Microbial Containment Complex, VR-HCL",India,2012-09-12,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),262,partial,,S,,India,India,,Homo sapiens,,2011,,,"Crimean-Congo hemorrhagic fever virus strain NIV 111195 nucleocapsid gene, partial cds"
KR821964,Orthonairovirus haemorrhagiae,GenBank,set:7c4f6351ca7735f9c1ba1728e1c13ccb6f42359b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4561-STV/HU-2008,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2008,,,"Orthonairovirus haemorrhagiae isolate 4561-STV/HU-2008 RNA-dependent RNA polymerase gene, partial cds"
KR821356,Orthonairovirus haemorrhagiae,GenBank,set:57b1238677b26c657b7ffe8889b06fb40b63368c,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,207-ROS/TI-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Ixodoidea,,2012,,,"Orthonairovirus haemorrhagiae isolate 207-ROS/TI-2012 envelope glycoprotein gene, partial cds"
PQ361719,Orthonairovirus haemorrhagiae,GenBank,,,"Naidenova,E.V., Krasnov,Y.M., Zakharov,K.S., Agafonov,D.A., Senichkina,A.M., Guseva,N.P., Katyshev,S.D., Gurkin,G.A., Kartashov,M.Y., Shipovalov,A.V., Kabanov,A.S., Boumbaly,S., Diallo,M.G., Bah,M.B.","Russian Antiplague Research Institute 'Microbe', Microbiology",,2024-10-02,5435,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1653,partial,,S,,Guinea: Boke,Guinea,,Amblyomma variegatum,,2021-04-08,,,"Orthonairovirus haemorrhagiae isolate 5435 nucleocapsid protein gene, complete cds"
MW464948,Orthonairovirus haemorrhagiae,GenBank,,,"Balinandi,S., Whitmer,S., Mulei,S., Nyakarahuka,L., Tumusiime,A., Kyondo,J., Mugisha,L., Almberg,M., Lutwama,J., Shoemaker,T., Klena,J.D.","CDC, VSPB",USA,2021-09-19,201600162,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1621,partial,,S,,Uganda,Uganda,,Homo sapiens,,2015-11-09,,,"Orthonairovirus haemorrhagiae isolate 201600162 nucleocapsid protein gene, complete cds"
KC477827,Orthonairovirus haemorrhagiae,GenBank,set:d5a94a51c259eb32edc1d9cf6c4e6d608a54c638,,"Fajs,L., Jakupi,X., Ahmeti,S., Humolli,I., Dedushaj,I., Avsic-Zupanc,T.","Institute of Microbiology and Immunology, Mf, Ul, Laboratory for Diagnosis of Zoonoses",Slovenia,2014-01-27,KS-123,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),389,partial,,,1,Kosovo,Kosovo,,Homo sapiens,,2012-10-01,,,"Crimean-Congo hemorrhagic fever virus isolate KS-123 nucleoprotein gene, partial cds"
OM162111,Orthonairovirus haemorrhagiae,GenBank,,,"Umair,M., Rehman,Z., Whitmer,S., Mobley,M., Fahim,A., Ikram,A., Salman,M., Montgomery,J.M., Klena,J.D., Khurshid,A., Talundzic,E., Montgomery,J., Klena,J.","CDC, NCEZID-VSPB",USA,2024-07-26,202000302_732018|Pakistan|2018,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12114,partial,,L,1,Pakistan,Pakistan,,Homo sapiens,,2018,,,"Orthonairovirus haemorrhagiae isolate 202000302_732018|Pakistan|2018 RNA-dependent RNA polymerase gene, partial cds"
KR814917,Orthonairovirus haemorrhagiae,GenBank,set:efb8f975aa57e5cec30df783ec9f05aa5a4826af,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,5180-ROS/HU-2011,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate 5180-ROS/HU-2011 nucleocapsid protein gene, partial cds"
KR821825,Orthonairovirus haemorrhagiae,GenBank,set:256347a36401885dc99c1bee5f890dd2b45c6953,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,917-STV/TI-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Ixodoidea,,2013,,,"Orthonairovirus haemorrhagiae isolate 917-STV/TI-2013 RNA-dependent RNA polymerase gene, partial cds"
MN624586,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,208-STV/HU-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2016-09-14,,,"Orthonairovirus haemorrhagiae isolate 208-STV/HU-2016 envelope glycoprotein gene, partial cds"
KJ545696,Orthonairovirus haemorrhagiae,GenBank,set:7ea3d3ad3fb501b99f411ad4d3b59e2740ad0ba9,,"Sherifi,K., Cadar,D., Muji,S., Robaj,A., Ahmeti,S., Jakupi,X., Emmerich,P., Kruger,A., Krueger,A.","Bernhard Nocht Institute for Tropical Medicine WHO Collaborating Centre for Arbovirus and Haemorrhagic Fever Reference and Rese, Division of Arbovirology",Germany,2014-10-13,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),282,partial,,,1,Kosovo: Prishtine,Kosovo,,Rhipicephalus bursa,,2012-05-01,,,"Crimean-Congo hemorrhagic fever virus strain BNI-PR6.5 nucleocapsid protein gene, partial cds"
PP735355,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Shah,S., Elaldi,N., Allen,D., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2024-10-26,CCHFV_17,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1498,partial,Europe,S,,Turkey,Turkey,,Homo sapiens,blood,2020-08-06,,,"Orthonairovirus haemorrhagiae isolate CCHFV_17 segment S nucleocapsid protein gene, partial cds"
KR821952,Orthonairovirus haemorrhagiae,GenBank,set:96238048031d985dfa00b79b4b39fa3680ddbd99,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4533-STV/HU-2008,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2008,,,"Orthonairovirus haemorrhagiae isolate 4533-STV/HU-2008 RNA-dependent RNA polymerase gene, partial cds"
OL741596,Orthonairovirus haemorrhagiae,GenBank,,,"Ashraf,S., Love,H., Burton,C., Carmichael,S., Filipe,A.D., Roddy,S., Smollett,K., Summers,S., Tong,L., Richards,K.S., Thomson,E.C.","University of Glasgow, MRC Centre for Virus Research",United Kingdom,2022-11-14,UK2,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1634,complete,,S,,United Kingdom,United Kingdom,,Homo sapiens,blood,2014-06,,,"Crimean-Congo hemorrhagic fever orthonairovirus isolate UK2 segment S, complete sequence"
PP801021,Orthonairovirus haemorrhagiae,GenBank,,,"Chohan,S.M., Jamil,N., Naqvi,W.H., Khan,S.","Centers of Excellence in Sciences and Applied Technology, Molecular Biology Division",Pakistan,2024-05-23,CCHFV-M1-2020-2,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),477,partial,,S,,Pakistan,Pakistan,,Ixodoidea,,2020,,,"Orthonairovirus haemorrhagiae isolate CCHFV-M1-2020-2 nucleocapsid protein (N) gene, partial cds"
GU320684,Orthonairovirus haemorrhagiae,GenBank,set:427d4249803053334bb427fbc9a2ac5423cef219,,"Ozkaya,E., Dincer,E., Carhan,A., Uyar,Y., Ertek,M., Whitehouse,C.A., Ozkul,A.","Ankara University, Faculty of Veterinary Medicine, Department of Virology",Turkey,2010-02-27,CRM95/08,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),417,partial,,M,1,Turkey,Turkey,,Homo sapiens,blood,2008,,,"Crimean-Congo hemorrhagic fever virus isolate CRM95/08 glycoprotein precursor, gene, partial cds"
OQ357266,Orthonairovirus haemorrhagiae,GenBank,,,"Omoga,D.C.A., Tchouassi,D.P., Venter,M., Ogola,E.O., Osalla,J., Kopp,A., Slothouwer,I., Torto,B., Junglen,S., Sang,R.","ICIPE, Human Health",Kenya,2023-07-31,030_OP6,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),499,partial,,,,Kenya: Baringo County,Kenya,,Ovis aries,,2020-09,,,"Orthonairovirus haemorrhagiae isolate 030_OP6 nucleoprotein gene, partial cds"
OQ454729,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Wand,N., Afrough,B., Fletcher,T., Kurosaki,Y., Leblebicioglu,H., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2023-08-29,21_IS,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1561,partial,Europe,S,,Turkey,Turkey,,Homo sapiens,blood,2015-07-08,,,"Orthonairovirus haemorrhagiae isolate 21_IS nucleocapsid protein gene, partial cds"
MH483989,Orthonairovirus haemorrhagiae,GenBank,set:04317a60ac5791d8d2931e3df3923898442bce46,,"Hawman,D.W., Haddock,E., Meade-White,K., Williamson,B., Hanley,P.W., Rosenke,K., Komeno,T., Furuta,Y., Gowen,B.B., Feldmann,H., Feldmann,F.","Rocky Mountain Labs NIH/NIAD, Laboratory of Virology",USA,2018-07-03,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12083,partial,,L,1,USA,USA,,Homo sapiens,,2018-06,,,"Orthonairovirus haemorrhagiae strain 10200 segment L RNA-dependent RNA polymerase gene, complete cds"
KR821891,Orthonairovirus haemorrhagiae,GenBank,set:6104ea813f007709effb38d0911397a41456770a,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4633-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4633-STV/HU-2009 RNA-dependent RNA polymerase gene, partial cds"
KY484044,Orthonairovirus haemorrhagiae,GenBank,set:e703fd52fbde03621740ebb72cfb84ae9eecdbe3,,"Koehler,J.W., Delp,K.L., Kearney,B.J., Conrad,T.A., Schoepp,R.J., Garrison,A.R., Altimura,L.A., Rossi,C.A., Minogue,T.D.","USAMRIID, DSD",USA,2017-04-02,UCCR4417,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1673,complete,,S,,Uganda,Uganda,,Hyalomma marginatum,,1981,,,"Orthonairovirus haemorrhagiae isolate UCCR4417 segment S, complete sequence"
OR047153,Orthonairovirus haemorrhagiae,GenBank,,,"Moming,A., Zhu,Q., Bai,Y., Jin,J., Wu,Q., Su,Z., Tang,S., Zhang,Y., Shen,S., Deng,F.","Wuhan Institute of Virology, Chinese Academy of Sciences",China,2023-08-21,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5406,partial,,M,,China,China,,,brain,1968,,,"Orthonairovirus haemorrhagiae strain BA68045 segment M, complete sequence"
OQ454749,Orthonairovirus haemorrhagiae,GenBank,,,"D'Addiego,J., Wand,N., Afrough,B., Fletcher,T., Kurosaki,Y., Leblebicioglu,H., Hewson,R.","UK Health Security Agency, Research & Evaluation",United Kingdom,2023-08-29,29_IE,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),3055,partial,Europe,M,,Turkey,Turkey,,Homo sapiens,blood,2015-08-02,,,"Orthonairovirus haemorrhagiae isolate 29_IE glycoproteins precursor, gene, partial cds"
AY223475,Orthonairovirus haemorrhagiae,GenBank,set:fb6fadd4b002f46a9e2c8206901fc5738e3c41be,,"Hewson,R., Gmyl,A., Gmyl,L., Smirnova,S.E., Karganova,G., Jamil,B., Hasan,R., Chamberlain,J., Clegg,C., Karganova,G.G., Gmyl,A.P., Gmyl,L.V.",Institute of Poliomyelitis and Viral Encephalitides RAMS,Russia,2004-05-02,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1673,complete,,S,1,,,,,,,,,"Crimean-Congo hemorrhagic fever virus strain Hodzha segment S, complete sequence"
KR815136,Orthonairovirus haemorrhagiae,GenBank,set:ca5e081770d8fa5e50419dc0b4aa672484d6dd15,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,76-ROS/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 76-ROS/HU-2014 nucleocapsid protein gene, partial cds"
KR821924,Orthonairovirus haemorrhagiae,GenBank,set:06cca5626c033542ad00928ef43b25f200f0e087,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4501-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4501-STV/HU-2009 RNA-dependent RNA polymerase gene, partial cds"
MN624424,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,6763-VOL/HU-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2016-05-12,,,"Orthonairovirus haemorrhagiae isolate 6763-VOL/HU-2016 nucleocapsid protein gene, partial cds"
KX458183,Orthonairovirus haemorrhagiae,GenBank,set:a3bc64816a61b9619a5ed3fcf625c30515dd00c3,,"Nurmakhanov,T., Sansyzbaev,Y., Deryabin,P., Atshabar,B., Yeskhojayev,O., Vilkova,A., Shevtsov,A., Hewson,R., Atkinson,B.","Public Health England, Research",,2016-08-29,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5171,partial,,,,Kazakhstan: South Kazakhstan oblast,Kazakhstan,,Homo sapiens,,2015,,,"Orthonairovirus haemorrhagiae strain SK/2015/human envelope glycoprotein precursor, gene, partial cds"
MN624557,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,58-STV/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2015-06-02,,,"Orthonairovirus haemorrhagiae isolate 58-STV/HU-2015 envelope glycoprotein gene, partial cds"
KR814930,Orthonairovirus haemorrhagiae,GenBank,set:3d8f96c2100f7885d558d8d4b58f5747166cf9ba,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,11-STV/HU-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2012,,,"Orthonairovirus haemorrhagiae isolate 11-STV/HU-2012 nucleocapsid protein gene, partial cds"
EU715268,Orthonairovirus haemorrhagiae,GenBank,set:0f3f81387104b440251b02b4d20f4eb30cabd32f,,"Zhang,Y.J., Sun,S.R., Dai,X., Feng,C.H., Meng,W.W., Wang,X.H.","College of Life Science and Technology, The Center for Disease Control and Prevention of Xinjiang Uygur Autonomous Region, Xinjiang Key Lab of Biological Resources and Genetic Engineering",,2008-06-16,Mf04340,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),220,partial,,S,,China,China,,Rattus,,2004,,,"Crimean-Congo hemorrhagic fever virus isolate Mf04340 nonfunctional nucleocapsid protein gene, partial sequence"
KR821881,Orthonairovirus haemorrhagiae,GenBank,set:dd962e94515ce5be502d8d28300920641ae64c85,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4608-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4608-STV/HU-2009 RNA-dependent RNA polymerase gene, partial cds"
KR821846,Orthonairovirus haemorrhagiae,GenBank,set:e7af8772ded47e56095aab590e8bc6bbea51ecf7,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,5174-ROS/HU-2011,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate 5174-ROS/HU-2011 RNA-dependent RNA polymerase gene, partial cds"
FJ601877,Orthonairovirus haemorrhagiae,GenBank,set:1ba5ec75087a8c91cb9f2cc0ce9f461a87769610,,"Ozkaya,E., Ozkul,A., Carhan,A., Uyar,Y., Dincer,E.","Refik Saydam Hygiene Center, Virology Department",Turkey,2010-02-02,TOKAT3-2007-570,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),519,partial,,,,Turkey,Turkey,,Homo sapiens,,2007,,,"Crimean-Congo hemorrhagic fever virus isolate TOKAT3-2007-570 S protein gene, partial cds"
MN624475,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,4-KALM/TI-2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Hyalomma marginatum,,2016-06-29,,,"Orthonairovirus haemorrhagiae isolate 4-KALM/TI-2016 nucleocapsid protein gene, partial cds"
KR814970,Orthonairovirus haemorrhagiae,GenBank,set:0106a1627af0dbe6b83513e4075d2b1539926907,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,61-ROS/HU-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2012,,,"Orthonairovirus haemorrhagiae isolate 61-ROS/HU-2012 nucleocapsid protein gene, partial cds"
KR815305,Orthonairovirus haemorrhagiae,GenBank,set:6f1c9d97fbcd9f9d648b2e9beb9328f7db11ccaf,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,23-STV/HU-2007,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2007,,,"Orthonairovirus haemorrhagiae isolate 23-STV/HU-2007 nucleocapsid protein gene, partial cds"
ON623080,Orthonairovirus haemorrhagiae,GenBank,,,"Kalaycioglu,A.T., Oguzoglu,T.C., Ari,O., Durmaz,R., Engin,A., Bakir,M.","Karadeniz Technical University, Faculty of Pharmacy Department of Pharmaceutical Microbiology",Turkey,2023-02-20,TR-SIVAS-C2M-2021,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5362,partial,,M,,Turkey,Turkey,,Homo sapiens,blood,2021,,,"Orthonairovirus haemorrhagiae isolate TR-SIVAS-C2M-2021 glycoprotein precursor (GPC) gene, complete cds"
