index	sample	cluster	step	(annotation) subject	(annotation) pident	(annotation) qlen	(annotation) slen	(annotation) length	(annotation) mismatch	(annotation) gapopen	(annotation) qstart	(annotation) qend	(annotation) sstart	(annotation) send	(annotation) evalue	(annotation) bitscore	(annotation) name	(annotation) level	(annotation) typing	(annotation) species	(annotation) taxid	(annotation) acronym	(annotation) acid	(annotation) circular	(annotation) segment	(annotation) host	(annotation) % contig aligned	(blast) subject	(blast) subject title	(blast) pident	(blast) qlen	(blast) slen	(blast) length	(blast) mismatch	(blast) gapopen	(blast) qstart	(blast) qend	(blast) sstart	(blast) send	(blast) evalue	(blast) bitscore	(checkv) contig_length	(checkv) provirus	(checkv) gene_count	(checkv) viral_genes	(checkv) host_genes	(checkv) checkv_quality	(checkv) miuvig_quality	(checkv) completeness	(checkv) completeness_method	(checkv) contamination	(checkv) kmer_freq	(cluster) centroid	(cluster) number of members	(cluster) cumulative read depth - spades [%]	(cluster) cumulative read depth - megahit [%]	(cluster) cumulative read depth - trinity [%]	(cluster) members	(quast) # N's	(quast) % N's	(quast) # N's per 100 kbp	(samtools Raw) total length	(samtools Raw) average length	(samtools Raw) average quality	(samtools Raw) error rate	(samtools Raw) mismatches	(samtools Raw) reads MQ0	(samtools Raw) reads mapped (R1+R2)	(samtools Raw) reads mapped %	(samtools Raw) reads unmapped (R1+R2)	(samtools Raw) reads unmapped %	(samtools Raw) reads QC failed	(samtools Raw) reads QC failed %	(samtools Raw) reads paired	(samtools Raw) reads paired %	(samtools Raw) reads properly paired	(samtools Raw) reads properly paired %	(samtools Raw) reads duplicated	(samtools Raw) reads duplicated %	(samtools Raw) non primary alignments	(samtools Raw) supplementary alignments	(samtools Raw) outward oriented pairs	(samtools Raw) inward oriented pairs	(samtools Raw) insert size average	(samtools Raw) insert size standard deviation	(samtools Raw) bases mapped	(samtools Raw) bases mapped cigar	(samtools Raw) bases trimmed	(samtools Raw) bases duplicated	(umitools) mapped reads (R1,R2)	(umitools) removed reads (R1,R2)	(umitools) deduplicated reads (R1,R2)	(umitools) positions deduplicated	(umitools) max UMI per position	(umitools) mean UMI per position	(umitools) total UMIs	(umitools) % passing	(umitools) unique UMIs	(samtools Post-dedup) total length	(samtools Post-dedup) average length	(samtools Post-dedup) average quality	(samtools Post-dedup) error rate	(samtools Post-dedup) mismatches	(samtools Post-dedup) reads MQ0	(samtools Post-dedup) reads mapped (R1+R2)	(samtools Post-dedup) reads mapped %	(samtools Post-dedup) reads unmapped (R1+R2)	(samtools Post-dedup) reads unmapped %	(samtools Post-dedup) reads QC failed	(samtools Post-dedup) reads QC failed %	(samtools Post-dedup) reads paired	(samtools Post-dedup) reads paired %	(samtools Post-dedup) reads properly paired	(samtools Post-dedup) reads properly paired %	(samtools Post-dedup) reads duplicated	(samtools Post-dedup) reads duplicated %	(samtools Post-dedup) non primary alignments	(samtools Post-dedup) supplementary alignments	(samtools Post-dedup) outward oriented pairs	(samtools Post-dedup) inward oriented pairs	(samtools Post-dedup) insert size average	(samtools Post-dedup) insert size standard deviation	(samtools Post-dedup) bases mapped	(samtools Post-dedup) bases mapped cigar	(samtools Post-dedup) bases trimmed	(samtools Post-dedup) bases duplicated	(ivar_variants) raw inserts	(ivar_variants) raw SNPs	(ivar_variants) raw deletions	(bcftools) number of indels	(bcftools) number of samples	(bcftools) number of SNPs	(bcftools) number of MNPs	(bcftools) number of no-ALTs	(bcftools) number of records	(bcftools) number of others	(bcftools) number of multiallelic sites	(bcftools) number of multiallelic SNP sites	(bcftools) number of transversions	(bcftools) transversion in 1st alternative	(bcftools) number of transitions	(bcftools) transistion in 1st alternative	(bcftools) transistions/transversions ratio	(bcftools) transition/transversion in 1st alternative	(bcftools) substitution T->C	(bcftools) substitution A->C	(bcftools) substitution C->A	(bcftools) substitution G->T	(bcftools) substitution A->T	(bcftools) substitution C->T	(bcftools) substitution T->G	(bcftools) substitution T->A	(bcftools) substitution G->C	(bcftools) substitution C->G	(bcftools) substitution G->A	(bcftools) substitution A->G	(general_stats) mosdepth Mean read depth	(general_stats) mosdepth Min read depth	(general_stats) mosdepth Max read depth	(general_stats) mosdepth Median read depth	(general_stats) mosdepth 1X coverage	(general_stats) mosdepth 5X coverage	(general_stats) mosdepth 10X coverage	(general_stats) mosdepth 50X coverage	(general_stats) mosdepth 100X coverage	(general_stats) mosdepth 200X coverage	(general_stats) mosdepth 500X coverage	(general_stats) mosdepth 750X coverage	(general_stats) mosdepth 1000X coverage	reference_distance	(checkv) warnings	(failed_mapped) mapped reads
LVE00045_cl5_it2	LVE00045	cl5	it2	MK117940:MK117940;	0.996	864	7258	813	3	0	52	864	5492	4680	3.494e-173	540	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	94.1															864.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.0	k141_0	0	0.0	6.64	0.0		51.0	5.9	5902.78	859010.0	178.0	33.6	0.0005235859	32.0	0.0	324.0	6.7164179104477615	4500.0	93.28358208955224	0.0	0.0	4824.0	100.0	324.0	6.7164179104477615	0.0	0.0	0.0	35.0	133.0	29.0	178.9	67.9	61716.0	61117.0	0.0	0.0	186.0	8.0	178.0	82.0	12.0	2.2	186.0	95.7	108.0	58985.0	189.0	33.7	0.0004678646	27.0	0.0	312.0	100.0	0.0	0.0	0.0	0.0	312.0	100.0	312.0	100.0	0.0	0.0	0.0	22.0	130.0	26.0	176.9	66.9	58985.0	57709.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	38.84	0.0	74.0	38.0	94.0	94.0	90.0	30.0	0.0	0.0	0.0	0.0	0.0	LVE00045-9092		
LVE00045_cl7_it2	LVE00045	cl7	it2	MK117940:MK117940;	1.0	688	7258	585	0	0	102	686	4160	3576	4.523e-126	401	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	85.03															688.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.0	k141_3	1	5.19	4.46	0.0	NODE_6_length_626_cov_25.422846	63.0	9.16	9156.98	859010.0	178.0	33.6	0.0005821311	23.0	0.0	236.0	4.892205638474295	4588.0	95.1077943615257	0.0	0.0	4824.0	100.0	236.0	4.892205638474295	0.0	0.0	0.0	5.0	108.0	10.0	151.2	59.8	41733.0	39510.0	0.0	0.0	118.0	4.0	114.0	54.0	14.0	2.13	118.0	96.61	71.0	40124.0	176.0	33.6	0.0006084978	23.0	0.0	228.0	100.0	0.0	0.0	0.0	0.0	228.0	100.0	228.0	100.0	0.0	0.0	0.0	0.0	104.0	10.0	150.2	59.6	40124.0	37798.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	29.97	0.0	66.0	32.0	85.0	85.0	85.0	24.0	0.0	0.0	0.0	0.0	0.0	LVE00045-9092		
LVE00045_cl8_it2	LVE00045	cl8	it2	KM822094:KM822094;	0.985	627	7199	420	6	0	5	424	5348	4929	1.333e-81	271	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	66.99															627.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.17	NODE_5_length_627_cov_34.114000	0	6.23	0.0	0.0		0.0	0.0	0.0	859010.0	178.0	33.6	0.0152381	720.0	22.0	283.0	5.866500829187396	4541.0	94.1334991708126	0.0	0.0	4824.0	100.0	276.0	5.721393034825871	0.0	0.0	0.0	6.0	91.0	47.0	178.7	111.6	56398.0	47250.0	0.0	0.0	149.0	11.0	138.0	66.0	12.0	2.11	146.0	92.62	95.0	53048.0	199.0	33.6	0.01388551	628.0	18.0	266.0	100.0	0.0	0.0	0.0	0.0	266.0	100.0	262.0	98.49624060150376	0.0	0.0	0.0	3.0	88.0	43.0	180.3	110.4	53048.0	45227.0	0.0	0.0	0.0	41.0	0.0	0.0	1.0	41.0	0.0	0.0	41.0	0.0	0.0	0.0	28.0	28.0	13.0	13.0	0.46	0.46	1.0	3.0	2.0	5.0	3.0	1.0	7.0	6.0	2.0	0.0	5.0	6.0	43.2	22.0	70.0	39.0	100.0	100.0	100.0	30.0	0.0	0.0	0.0	0.0	0.0	LVE00045-9092		
LVE00045_cl0_it2	LVE00045	cl0	it2	MK117940:MK117940;	0.923	7164	7258	6366	490	0	6759	394	6842	477	0.0	3894	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	88.86	MH053566.1	MH053566.1 |Mammarenavirus lassaense isolate Lassa virus/H.sapiens-wt/NGA/2015/ISTH_0681 segment L Z protein (Z) gene, partial cds; and polymerase (L) gene, complete cds|L	94.089	7164.0	7164.0	1235.0	73.0	0.0	4208.0	5442.0	4208.0	5442.0	0.0	1884.0	7164.0	No	1.0	0.0	0.0	Not-determined	Genome-fragment			0.0	1.0	MH053566.1	10	23.81	40.16	0.0	k141_7,k141_2,k141_3,k141_0,k141_6,k141_4,NODE_3_length_831_cov_31.078125,NODE_4_length_680_cov_9.269439,NODE_6_length_626_cov_25.422846,NODE_12_length_286_cov_83.817610	1114.0	15.56	15563.93	859010.0	178.0	33.6	0.0009430586	440.0	0.0	2799.0	58.02238805970149	2025.0	41.97761194029851	0.0	0.0	4824.0	100.0	2586.0	53.60696517412935	0.0	0.0	0.0	440.0	988.0	332.0	155.1	78.4	501903.0	466567.0	0.0	0.0	1602.0	124.0	1478.0	654.0	26.0	2.28	1599.0	92.26	894.0	470341.0	178.0	33.6	0.0008115775	345.0	0.0	2636.0	100.0	0.0	0.0	0.0	0.0	2636.0	100.0	2447.0	92.83004552352048	0.0	0.0	0.0	160.0	928.0	322.0	155.8	79.2	470341.0	425098.0	0.0	0.0	0.0	21.0	0.0	0.0	1.0	21.0	0.0	0.0	21.0	0.0	0.0	0.0	11.0	11.0	10.0	10.0	0.91	0.91	4.0	0.0	1.0	3.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	3.0	35.37	0.0	199.0	29.0	84.0	84.0	79.0	29.0	4.0	0.0	0.0	0.0	0.0	LVE00045-7678	no viral genes detected	
LVE00045_cl2_it2	LVE00045	cl2	it2	MK118028:MK118028;	1.0	1891	3403	1683	0	0	113	1795	3331	1649	0.0	1127	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	89.0															1891.0	No	2.0	2.0	0.0	Low-quality	Genome-fragment	17.89	AAI-based (high-confidence)	0.0	1.07	k141_1	1	30.17	25.68	0.0	NODE_1_length_1611_cov_33.296496	0.0	0.0	0.0	859010.0	178.0	33.6	0.0009686294	194.0	4.0	1129.0	23.403814262023214	3695.0	76.59618573797678	0.0	0.0	4824.0	100.0	1122.0	23.258706467661693	0.0	0.0	0.0	259.0	411.0	114.0	164.7	96.5	204071.0	200283.0	0.0	0.0	696.0	64.0	632.0	317.0	18.0	2.03	696.0	90.8	363.0	190892.0	179.0	33.6	0.0009732604	175.0	4.0	1064.0	100.0	0.0	0.0	0.0	0.0	1064.0	100.0	1058.0	99.43609022556392	0.0	0.0	0.0	100.0	393.0	108.0	164.9	97.4	190892.0	179808.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	4.0	4.0	3.0	3.0	0.75	0.75	1.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	57.81	15.0	114.0	57.0	100.0	100.0	100.0	60.0	7.000000000000001	0.0	0.0	0.0	0.0	LVE00045-7678		
LVE00045_cl3_it2	LVE00045	cl3	it2	MK118028:MK118028;	0.986	1428	3403	921	13	0	1020	100	616	1536	4.913000000000001e-212	654	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	64.5	AY628205.1	AY628205.1 |Lassa virus strain Z148 segment S, complete sequence|S	97.222	1428.0	3396.0	36.0	1.0	0.0	1393.0	1428.0	2874.0	2909.0	3.09e-12	62.1	1428.0	No	1.0	1.0	0.0	Low-quality	Genome-fragment	13.5	AAI-based (high-confidence)	0.0	1.05	k141_5	2	18.34	15.62	0.0	NODE_2_length_1096_cov_20.466460,NODE_9_length_411_cov_45.063380	1.0	0.07	70.03	859010.0	178.0	33.6	0.002000947	224.0	0.0	709.0	14.697346600331676	4115.0	85.30265339966833	0.0	0.0	4824.0	100.0	676.0	14.013266998341626	0.0	0.0	0.0	135.0	285.0	53.0	141.4	65.8	132836.0	111947.0	0.0	0.0	440.0	59.0	381.0	178.0	16.0	2.15	429.0	86.59	235.0	117956.0	187.0	33.6	0.002024909	199.0	0.0	632.0	100.0	0.0	0.0	0.0	0.0	632.0	100.0	619.0	97.94303797468356	0.0	0.0	0.0	62.0	263.0	46.0	141.8	64.3	117956.0	98276.0	0.0	0.0	1.0	12.0	0.0	1.0	1.0	12.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	7.0	4.0	4.0	0.57	0.57	1.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	0.0	2.0	38.64	4.0	104.0	36.0	100.0	100.0	93.0	30.0	0.0	0.0	0.0	0.0	0.0	LVE00045-7678		
LVE00045_cl4_it2	LVE00045	cl4	it2	MK117940:MK117940;	1.0	1164	7258	621	0	0	1164	544	1097	477	7.213e-138	434	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	53.35	MH053566.1	MH053566.1 |Mammarenavirus lassaense isolate Lassa virus/H.sapiens-wt/NGA/2015/ISTH_0681 segment L Z protein (Z) gene, partial cds; and polymerase (L) gene, complete cds|L	92.013	1164.0	7164.0	626.0	50.0	0.0	538.0	1163.0	388.0	1013.0	0.0	880.0	1164.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.11	k141_8	3	17.02	18.54	0.0	NODE_7_length_478_cov_16.301994,NODE_10_length_407_cov_16.500000,NODE_11_length_375_cov_39.366935	4.0	0.43	429.55	859010.0	178.0	33.6	0.004146774	661.0	33.0	968.0	20.066334991708125	3856.0	79.93366500829188	0.0	0.0	4824.0	100.0	930.0	19.27860696517413	0.0	0.0	0.0	142.0	359.0	95.0	156.4	97.0	160911.0	159401.0	0.0	0.0	558.0	34.0	524.0	234.0	26.0	2.24	558.0	93.91	322.0	153718.0	165.0	33.5	0.004259822	632.0	33.0	929.0	100.0	0.0	0.0	0.0	0.0	929.0	100.0	893.0	96.1248654467169	0.0	0.0	0.0	60.0	346.0	94.0	157.4	98.5	153718.0	148363.0	0.0	0.0	2.0	13.0	1.0	3.0	1.0	13.0	0.0	0.0	16.0	0.0	0.0	0.0	10.0	10.0	3.0	3.0	0.3	0.3	1.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	3.0	1.0	0.0	78.72	0.0	185.0	75.0	100.0	100.0	98.0	76.0	29.0	0.0	0.0	0.0	0.0	LVE00045-7678		
LVE00045_cl5_it2	LVE00045	cl5	it2	MK117886:MK117886;	0.985	627	7260	420	6	0	5	424	5368	4949	1.333e-81	271	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	66.99	MH053566.1	MH053566.1 |Mammarenavirus lassaense isolate Lassa virus/H.sapiens-wt/NGA/2015/ISTH_0681 segment L Z protein (Z) gene, partial cds; and polymerase (L) gene, complete cds|L	94.762	627.0	7164.0	420.0	22.0	0.0	4.0	423.0	5284.0	4865.0	0.0	654.0	627.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.17	NODE_5_length_627_cov_34.114000	0	6.23	0.0	0.0		0.0	0.0	0.0	859010.0	178.0	33.6	0.0152381	720.0	22.0	283.0	5.866500829187396	4541.0	94.1334991708126	0.0	0.0	4824.0	100.0	276.0	5.721393034825871	0.0	0.0	0.0	6.0	91.0	47.0	178.7	111.6	56398.0	47250.0	0.0	0.0	149.0	11.0	138.0	66.0	12.0	2.11	146.0	92.62	95.0	53048.0	199.0	33.6	0.01388551	628.0	18.0	266.0	100.0	0.0	0.0	0.0	0.0	266.0	100.0	262.0	98.49624060150376	0.0	0.0	0.0	3.0	88.0	43.0	180.3	110.4	53048.0	45227.0	0.0	0.0	0.0	41.0	0.0	0.0	1.0	41.0	0.0	0.0	41.0	0.0	0.0	0.0	28.0	28.0	13.0	13.0	0.46	0.46	1.0	3.0	2.0	5.0	3.0	1.0	7.0	6.0	2.0	0.0	5.0	6.0	43.2	22.0	70.0	39.0	100.0	100.0	100.0	30.0	0.0	0.0	0.0	0.0	0.0	LVE00045-7678		
LVE00045_cl0_it2	LVE00045	cl0	it2	MK117940:MK117940;	0.834	7263	7258	6633	1101	0	7113	481	7109	477	0.0	3574	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	91.33	MK117836.1	MK117836.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_036_I Z protein (Z) and polymerase (L) genes, complete cds|L	91.68	7263.0	7264.0	1286.0	101.0	5.0	5564.0	6846.0	5565.0	6847.0	0.0	1777.0	7263.0	No	2.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.0	MK117836.1	6	6.49	21.52	0.0	k141_7,k141_3,k141_0,k141_4,NODE_4_length_680_cov_9.269439,NODE_6_length_626_cov_25.422846	1349.0	18.59	18587.36	859010.0	178.0	33.6	0.001126993	524.0	0.0	2792.0	57.87728026533997	2032.0	42.12271973466004	0.0	0.0	4824.0	100.0	2638.0	54.6849087893864	0.0	0.0	0.0	470.0	933.0	386.0	153.0	77.2	495637.0	464954.0	0.0	0.0	1609.0	118.0	1491.0	670.0	26.0	2.25	1609.0	92.67	890.0	465765.0	177.0	33.6	0.001020073	432.0	0.0	2635.0	100.0	0.0	0.0	0.0	0.0	2635.0	100.0	2505.0	95.06641366223909	0.0	0.0	0.0	175.0	882.0	369.0	153.4	77.9	465765.0	423499.0	0.0	0.0	0.0	24.0	0.0	0.0	1.0	24.0	0.0	0.0	24.0	0.0	0.0	0.0	13.0	13.0	11.0	11.0	0.85	0.85	4.0	0.0	1.0	3.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	34.65	0.0	185.0	25.0	81.0	81.0	75.0	27.0	5.0	0.0	0.0	0.0	0.0	LVE00045-7476	low-confidence DTR	
LVE00045_cl1_it2	LVE00045	cl1	it2	MK118028:MK118028;	1.0	1891	3403	1683	0	0	113	1795	3331	1649	0.0	1127	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	89.0															1891.0	No	2.0	2.0	0.0	Low-quality	Genome-fragment	17.89	AAI-based (high-confidence)	0.0	1.07	k141_1	1	30.17	25.68	0.0	NODE_1_length_1611_cov_33.296496	0.0	0.0	0.0	859010.0	178.0	33.6	0.0009686294	194.0	4.0	1129.0	23.403814262023214	3695.0	76.59618573797678	0.0	0.0	4824.0	100.0	1122.0	23.258706467661693	0.0	0.0	0.0	259.0	411.0	114.0	164.7	96.5	204071.0	200283.0	0.0	0.0	696.0	64.0	632.0	317.0	18.0	2.03	696.0	90.8	363.0	190892.0	179.0	33.6	0.0009732604	175.0	4.0	1064.0	100.0	0.0	0.0	0.0	0.0	1064.0	100.0	1058.0	99.43609022556392	0.0	0.0	0.0	100.0	393.0	108.0	164.9	97.4	190892.0	179808.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	4.0	4.0	3.0	3.0	0.75	0.75	1.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	57.81	15.0	114.0	57.0	100.0	100.0	100.0	60.0	7.000000000000001	0.0	0.0	0.0	0.0	LVE00045-7476		
LVE00045_cl2_it2	LVE00045	cl2	it2	MK118028:MK118028;	0.986	1428	3403	921	13	0	1020	100	616	1536	4.913000000000001e-212	654	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	64.5															1428.0	No	1.0	1.0	0.0	Low-quality	Genome-fragment	13.5	AAI-based (high-confidence)	0.0	1.05	k141_5	2	18.34	15.62	0.0	NODE_2_length_1096_cov_20.466460,NODE_9_length_411_cov_45.063380	1.0	0.07	70.03	859010.0	178.0	33.6	0.002000947	224.0	0.0	709.0	14.697346600331676	4115.0	85.30265339966833	0.0	0.0	4824.0	100.0	676.0	14.013266998341626	0.0	0.0	0.0	135.0	285.0	53.0	141.4	65.8	132836.0	111947.0	0.0	0.0	440.0	59.0	381.0	178.0	16.0	2.15	429.0	86.59	235.0	117956.0	187.0	33.6	0.002024909	199.0	0.0	632.0	100.0	0.0	0.0	0.0	0.0	632.0	100.0	619.0	97.94303797468356	0.0	0.0	0.0	62.0	263.0	46.0	141.8	64.3	117956.0	98276.0	0.0	0.0	1.0	12.0	0.0	1.0	1.0	12.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	7.0	4.0	4.0	0.57	0.57	1.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	0.0	2.0	38.64	4.0	104.0	36.0	100.0	100.0	93.0	30.0	0.0	0.0	0.0	0.0	0.0	LVE00045-7476		
LVE00045_cl3_it2	LVE00045	cl3	it2	MK117940:MK117940;	1.0	1187	7258	1185	0	0	1185	1	2420	1236	1.922e-265	812	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	99.83	MK117836.1	MK117836.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_036_I Z protein (Z) and polymerase (L) genes, complete cds|L	92.636	1187.0	7264.0	679.0	50.0	0.0	509.0	1187.0	1749.0	2427.0	0.0	992.0	1187.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.0	k141_6	1	14.22	14.19	0.0	NODE_3_length_831_cov_31.078125	0.0	0.0	0.0	859010.0	178.0	33.6	0.0005463675	63.0	0.0	667.0	13.82669983416252	4157.0	86.17330016583747	0.0	0.0	4824.0	100.0	624.0	12.935323383084576	0.0	0.0	0.0	100.0	240.0	55.0	167.8	74.8	117064.0	115307.0	0.0	0.0	384.0	41.0	343.0	147.0	23.0	2.37	379.0	89.32	206.0	108375.0	175.0	33.6	0.0004885058	51.0	0.0	619.0	100.0	0.0	0.0	0.0	0.0	619.0	100.0	581.0	93.8610662358643	0.0	0.0	0.0	34.0	224.0	54.0	167.6	76.9	108375.0	104400.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.7	8.0	147.0	54.0	100.0	100.0	98.0	55.00000000000001	6.0	0.0	0.0	0.0	0.0	LVE00045-7476		
LVE00045_cl4_it2	LVE00045	cl4	it2	MK117940:MK117940;	1.0	1164	7258	621	0	0	1164	544	1097	477	7.213e-138	434	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	53.35	MK117836.1	MK117836.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_036_I Z protein (Z) and polymerase (L) genes, complete cds|L	93.269	1164.0	7264.0	624.0	42.0	0.0	541.0	1164.0	479.0	1102.0	0.0	920.0	1164.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.11	k141_8	4	20.12	18.54	0.0	NODE_7_length_478_cov_16.301994,NODE_10_length_407_cov_16.500000,NODE_11_length_375_cov_39.366935,NODE_12_length_286_cov_83.817610	4.0	0.43	429.55	859010.0	178.0	33.6	0.004146774	661.0	33.0	968.0	20.066334991708125	3856.0	79.93366500829188	0.0	0.0	4824.0	100.0	930.0	19.27860696517413	0.0	0.0	0.0	142.0	359.0	95.0	156.4	97.0	160911.0	159401.0	0.0	0.0	558.0	34.0	524.0	234.0	26.0	2.24	558.0	93.91	322.0	153718.0	165.0	33.5	0.004259822	632.0	33.0	929.0	100.0	0.0	0.0	0.0	0.0	929.0	100.0	893.0	96.1248654467169	0.0	0.0	0.0	60.0	346.0	94.0	157.4	98.5	153718.0	148363.0	0.0	0.0	2.0	13.0	1.0	3.0	1.0	13.0	0.0	0.0	16.0	0.0	0.0	0.0	10.0	10.0	3.0	3.0	0.3	0.3	1.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	3.0	1.0	0.0	78.72	0.0	185.0	75.0	100.0	100.0	98.0	76.0	29.0	0.0	0.0	0.0	0.0	LVE00045-7476		
LVE00045_cl6_it2	LVE00045	cl6	it2	MH888007:MH888007;	0.978	627	7201	420	9	0	5	424	5356	4937	1.8259999999999999e-81	271	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	66.99	MK117836.1	MK117836.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_036_I Z protein (Z) and polymerase (L) genes, complete cds|L	93.095	627.0	7264.0	420.0	27.0	2.0	5.0	423.0	5371.0	4953.0	8.21e-179	614.0	627.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.17	NODE_5_length_627_cov_34.114000	0	6.23	0.0	0.0		0.0	0.0	0.0	859010.0	178.0	33.6	0.0152381	720.0	22.0	283.0	5.866500829187396	4541.0	94.1334991708126	0.0	0.0	4824.0	100.0	276.0	5.721393034825871	0.0	0.0	0.0	6.0	91.0	47.0	178.7	111.6	56398.0	47250.0	0.0	0.0	149.0	11.0	138.0	66.0	12.0	2.11	146.0	92.62	95.0	53048.0	199.0	33.6	0.01388551	628.0	18.0	266.0	100.0	0.0	0.0	0.0	0.0	266.0	100.0	262.0	98.49624060150376	0.0	0.0	0.0	3.0	88.0	43.0	180.3	110.4	53048.0	45227.0	0.0	0.0	0.0	41.0	0.0	0.0	1.0	41.0	0.0	0.0	41.0	0.0	0.0	0.0	28.0	28.0	13.0	13.0	0.46	0.46	1.0	3.0	2.0	5.0	3.0	1.0	7.0	6.0	2.0	0.0	5.0	6.0	43.2	22.0	70.0	39.0	100.0	100.0	100.0	30.0	0.0	0.0	0.0	0.0	0.0	LVE00045-7476		
