Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
KY325477,Zika virus,GenBank,set:KY325477,,"Grubaugh,N.D., Ladner,J.T., Kraemer,M.U.G., Dudas,G., Tan,A.L., Gangavarapu,K., Wiley,M.R., White,S., Theze,J., Magnani,D.M., Prieto,K., Reyes,D., Bingham,A.M., Paul,L.M., Robles-Sikisaka,R., Oliveira,G., Pronty,D., Barcellona,C.M., Metsky,H.C., Baniecki,M.L., Barnes,K.G., Chak,B., Freije,C.A., Gladden-Young,A., Gnirke,A., Luo,C., MacInnis,B., Matranga,C.B., Park,D.J., Qu,J., Schaffner,S.F., Tomkins-Tinch,C., West,K.L., Winnicki,S.M., Wohl,S., Yozwiak,N.L., Quick,J., Fauver,J.R., Khan,K., Brent,S.E., Reiner,R.C. Jr., Lichtenberger,P.N., Ricciardi,M.J., Bailey,V.K., Watkins,D.I., Cone,M.R., Kopp,E.W. Jr., Hogan,K.N., Cannons,A.C., Jean,R., Monaghan,A.J., Garry,R.F., Loman,N.J., Faria,N.R., Porcelli,M.C., Vasquez,C., Nagle,E.R., Cummings,D.A.T., Stanek,D., Rambaut,A., Sanchez-Lockhart,M., Sabeti,P.C., Gillis,L.D., Michael,S.F., Bedford,T., Pybus,O.G., Isern,S., Palacios,G., Andersen,K.G., Ladner,J., Wiley,M., Nagle,E., Pfeffer,B., Gills,L.","United States Army Medical Research Institute for Infectious Diseases (USAMRIID), Center for Genome Sciences",USA,2017-01-31,Zika virus/H.sapiens-wt/USA/2016/FLUR063,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10751,partial,,,1,USA: Florida,USA,FL,Homo sapiens,urine,2016-10-03,,PRJNA356429,"Zika virus isolate Zika virus/H.sapiens-wt/USA/2016/FLUR063 polyprotein gene, complete cds"
MW012428,Zika virus,GenBank,,,"Bartholomeeusen,K., Arien,K., Huits,R., Cnops,L., Minto-Bain,C., Jess,N.","Institute of Tropical Medicine Antwerp, Biomedical Sciences",Belgium,2020-10-12,V1R,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10641,partial,,,,Trinidad and Tobago,Trinidad and Tobago,,Homo sapiens,sperm,2016,,,"Zika virus isolate V1R polyprotein (POLY) gene, complete cds"
MH916802,Zika virus,GenBank,set:MH916802,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Hirsch,A., Parkins,C., Streblow,D.",J. Craig Venter Institute,USA,2018-10-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10658,complete,,,,,,,Macaca mulatta,,,,PRJNA314889,"Zika virus strain ZIKV/Homo sapiens/PRI/PRVABC59_17/2015, complete genome"
KY785414,Zika virus,GenBank,set:KY785414,SRR5639948,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/HND/2016/HU-ME131-PLA,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10347,partial,,,1,Honduras: Francisco Morazan,Honduras,,Homo sapiens,blood,2016-05-28,SAMN06617291,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/HND/2016/HU-ME131-PLA polyprotein gene, complete cds"
OQ734448,Zika virus,GenBank,,,"Marquine,S., Guillaume,D., Canivez,T., Piorkowski,G., De Lamballerie,X., Badaut,C., Grard,G., Klitting,R.","Institut National de la Sante et de la Recherche Medicale, Centre National de Reference des Arbovirus",France,2023-12-03,CNR62136,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10172,partial,,,,France,France,,Homo sapiens,,2022-03-29,,,"Zika virus isolate CNR62136 polyprotein (POLY) gene, partial cds"
KR815989,Zika virus,GenBank,set:KR815989,,"Zanluca,C., Melo,V.C., Mosimann,A.L., Santos,G.I., Santos,C.N., Luz,K., Pamplona Mosimann,A.L., Nunes Duarte dos Santos,C.","Instituto Carlos Chagas - Fiocruz/PR, Virology",Brazil,2015-06-29,15095,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),330,partial,,,1,Brazil,Brazil,,Homo sapiens,,2015,,,"Zika virus isolate 15095 envelope protein gene, partial cds"
OL423660,Zika virus,GenBank,,,"Giovanetti,M., Fonseca,V.S., Lourenco,J., Xavier,J., Claro,I.M., Graf,T., Nascimento,V.A., Adelino,T., Iani,F.C.M., Sabino,E.C., Naveca,F.G., Salles,F.S., Nogueira,L., Fabri,A., Oliveira,E.C., Demarchi,L.H.F., Silva,V.L., Filippis,A.M.B., Abreu,A.L., Oliveira,W.K., Croda,J., Albuquerque,C.F.C., Loman,N., Faria,N.R., de Oliveira,T., Alcantara,L.C.J.","Fundacao Oswaldo Cruz, Laboratorio de Flavivirus",Brazil,2021-12-25,GO50,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10388,partial,,,,"Brazil: Goiania, Goais",Brazil,,Homo sapiens,blood,2017-01-02,,,"Zika virus isolate GO50 polyprotein gene, complete cds"
MH882542,Zika virus,GenBank,set:MH882542,,"Oliveira,D.B., Durigon,G.S., Mendes,E.A., Ladner,J.T., Andreata-Santos,R., Araujo,D.B., Botosso,V.F., Paola,N.D., Neto,D.F., Cunha,M.P., Braconi,C.T., Alves,R.P., Jesus,M.R., Pereira,L.R., Melo,S.R., Mesquita,F.S., Silveira,V.B., Thomazelli,L.M., Favoretto,S.R., Almonfrey,F.B., Abdulkader,R.C., Gabrili,J.M., Tambourgi,D.V., Oliveira,S.F., Prieto,K., Wiley,M.R., Ferreira,L.C., Silva,M.V., Palacios,G.F., Zanotto,P.M., Durigon,E.L., Oliveira,D.B.L., Santos,R.A., Di Paola,N., Neto,D.F.L., Alves,R.P.S., Mello,S.R., Almofrey,F.B., Abdulkader,R.C.R.M., Ferreira,L.C.S., Zanotto,P.M.A.","United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Center for Genome Sciences",USA,2018-11-19,Zika virus/H.sapiens-wt/BRA/2016/ZKV17uri_2016-04-19,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10752,complete,,,1,Brazil,Brazil,,Homo sapiens,urine,2016-04-19,,,"Zika virus isolate Zika virus/H.sapiens-wt/BRA/2016/ZKV17uri_2016-04-19, complete genome"
MK049249,Zika virus,GenBank,set:MK049249,,"Black,A., Moncla,L.H., Laiton-Donato,K., Pardo,L., Tovar,C., Rojas,D.P., Longini,I.M., Halloran,M.E., Pelaez-Carvajal,D., Ramirez,J.D., Mercado-Reyes,M., Bedford,T.","Fred Hutchinson Cancer Research Cen, Vaccine and Infectious Disease",USA,2018-11-18,COL/FH09/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10385,partial,,,,Colombia,Colombia,,Homo sapiens,blood,2016-11-02,,,"Zika virus isolate COL/FH09/2016 polyprotein gene, complete cds"
KY785477,Zika virus,GenBank,set:KY785477,SRR5639977,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gelvez-Ramirez,R., Gladden-Young,A.D., MacInnis,B., Miranda Montoya,M., Villar Centeno,L., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/COL/2016/SU-2293A-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),9396,partial,,,1,Colombia: Santander,Colombia,,Homo sapiens,blood,2016-06-09,SAMN06617267,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/COL/2016/SU-2293A-SER polyprotein gene, partial cds"
MH306213,Zika virus,GenBank,set:MH306213,,"Tawatsin,A., Phumee,A., Thavara,U., Sirisopa,P., Ritthison,W., Thammakosol,K., Intayot,P., Joyjinda,Y., Wacharapluesadee,S., Hemachudha,T., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2018-06-27,RYF36,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Rayong,Thailand,,Aedes aegypti,,2017-04-25,,,"Zika virus isolate RYF36 polyprotein, NS5 region, gene, partial cds"
MH130103,Zika virus,GenBank,set:MH130103,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Bailey,M., Palese,P.",J. Craig Venter Institute,USA,2018-05-06,P12,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10708,complete,,,,,,,,,,,PRJNA314889,"Zika virus strain ZIKV/Macaca mulatta/UGA/MR-766-VEROE6-AC10-P12_06/1947, complete genome"
MF629799,Zika virus,GenBank,set:MF629799,,"Herrera,B.B., Chang,C.A., Hamel,D.J., Mboup,S., Ndiaye,D., Imade,G., Okpokwu,J., Agbaji,O., Bei,A.K., Kanki,P.J.","Harvard T.H. Chan School of Public Health, Immunology and Infectious Diseases",USA,2017-09-02,H. sapiens/Dak011/Senegal/2000,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1390,partial,,,1,Senegal,Senegal,,Homo sapiens,,2000-11-11,,,"Zika virus isolate H. sapiens/Dak011/Senegal/2000 envelope protein gene, partial cds"
MG770183,Zika virus,GenBank,set:MG770183,,"Terzian,A.C., Zini,N., Sacchetto,L., Rocha,R.F., Parra,M.C., Del Sarto,J.L., Dias,A.C., Coutinho,F., Rayra,J., da Silva,R.A., Costa,V.V., Fernandes,N.C., Ressio,R., Diaz-Delgado,J., Guerra,J., Cunha,M.S., Catao-Dias,J.L., Bittar,C., Reis,A.F., Santos,I.N., Ferreira,A.C., Cruz,L.E., Rahal,P., Ullmann,L., Malossi,C., Araujo,J.P. Jr., Widen,S., de Rezende,I.M., Mello,E., Pacca,C.C., Kroon,E.G., Trindade,G., Drumond,B., Chiaravalloti-Neto,F., Vasilakis,N., Teixeira,M.M., Nogueira,M.L., Terzian,A.C.B., Sarto,J.L., Fernandes,N.C.C.A., Ressio,R.A., Guerra,J.M., Reis,A.F.N., dos Santos,I.N.P., Ferreira,A.C.M., Cruz,L.E.A.A., Parra,M., Ullmann,L.S., Malossi,C.D., Pessoa de Araujo,J. Jr., Trindade,G.S., Drumond,B.P., de Mello,r.M.",Faculdade de Medicina de Sao Jose Do Rio Preto-Famerp,Brazil,2018-11-07,BR/ZIKV/NHP_17_05/2017,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10131,partial,,,1,Brazil,Brazil,,Callithrix sp.,,2017-01-26,,,"Zika virus isolate BR/ZIKV/NHP_17_05/2017 polyprotein gene, partial cds"
LC707380,Zika virus,GenBank,,,"Ushijima,Y., Abe,H., Mbadinga,M.J.V.M., Nguema-Ondo,G., Bikangui,R., Agnandji,S.T., Lell,B., Yasuda,J.","Nagasaki University, Department of Emerging Infectious Diseases; 1-12-4 Sakamoto, Nagasaki, Nagasaki 851-8523",Japan,2022-08-26,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1851,partial,,,,Gabon: Ndjole,Gabon,,Homo sapiens,,2021-06-17,,,"Zika virus SYMAV-H0931 gene for polyprotein, partial cds"
KF383084,Zika virus,GenBank,set:KF383084,,"Faye,O., Freire,C.C., Iamarino,A., de Oliveira,J.V., Diallo,M., Zanotto,P.M., Sall,A.A., Freire,C.C.M., Chen,R., Oliveira,J.V.C., Weaver,S.C., Zanotto,P.M.A.","University of Sao Paulo, Microbiology",Brazil,2014-03-15,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),708,partial,,,1,Senegal,Senegal,,,,1991,,,"Zika virus strain HD78788 nonstructural protein 5 gene, partial cds"
KF383057,Zika virus,GenBank,set:KF383057,,"Faye,O., Freire,C.C., Iamarino,A., de Oliveira,J.V., Diallo,M., Zanotto,P.M., Sall,A.A., Freire,C.C.M., Chen,R., Oliveira,J.V.C., Weaver,S.C., Zanotto,P.M.A.","University of Sao Paulo, Microbiology",Brazil,2014-03-15,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),537,partial,,,1,Senegal,Senegal,,,,2001,,,Zika virus strain ArD147917 3' UTR
OR787460,Zika virus,GenBank,,,"Yeh-Gorocica,A.B., Rivero Juarez,A., Torres-Castro,M.A.","Universidad Autonoma de Yucatan, Zoonosis",Mexico,2023-11-22,68Aj.CIRUADY,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),154,partial,,,,"Mexico: Yucatan, Tekax",Mexico,,Artibeus jamaicensis,,2022-10,,,"Zika virus isolate 68Aj.CIRUADY RNA-dependent RNA polymerase (NS5) gene, partial cds"
MK271851,Zika virus,GenBank,set:MK271851,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,BK-73,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Bueng Kan,Thailand,,Aedes aegypti,,2016-05-30,,,"Zika virus isolate BK-73 NS5 gene, partial cds"
KY014318,Zika virus,GenBank,set:KY014318,"SRR5640064,SRR5640065,SRR5640096","Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2016-10-21,Zika virus/H.sapiens-wt/DOM/2016/BB-0269-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10615,partial,,,1,Dominican Republic: Distrito Nacional,Dominican Republic,,Homo sapiens,blood,2016-04-27,SAMN05861586,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/DOM/2016/BB-0269-SER polyprotein gene, complete cds"
KU820898,Zika virus,GenBank,set:KU820898,,"Deng,Y.-Q., Li,X.-F., Wang,H.-J., Ye,Q., Han,J.-F., Zhang,N.-N., Yang,X.-D., Zhang,F.-C., Qin,C.-F., Jiang,T.","Beijing Institute of Microbiology and Epidemiology, Department of Virology",China,2016-03-15,GZ01,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,,China,China,,Homo sapiens,urine,2016-02-14,,,"Zika virus isolate GZ01 polyprotein gene, complete cds"
LY589882,Zika virus,GenBank,set:LY589882,,"Barbero Calzado,J., Nebenfuhr,M., Schlegl,R., Weber,M., Wruss,J.",,,2019-09-20,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10807,partial,,,,,,,,,,,,KR 1020180097558-A/11: ZIKA VIRUS VACCINE
KM078933,Zika virus,GenBank,set:KM078933,,"Tognarelli,J., Ulloa,S., Villagra,E., Lagos,J., Aguayo,C., Fasce,R., Parra,B., Mora,J., Becerra,N., Lagos,N., Vera,L., Olivares,B., Vilches,M., Fernandez,J.","Instituto de Salud Publica de Chile, Biomedico",Chile,2015-01-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),976,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-02-17,,,"Zika virus strain CHI1058514 NS5 protein gene, partial cds"
PQ567007,Zika virus,GenBank,,,"Forberg,K., Yamaguchi,J., Orf,G., Berg,M.","Abbott Labs, Infectious Disease Research",USA,2024-11-17,36ARB0134_S59,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10684,partial,,,,Honduras,Honduras,,Homo sapiens,blood,2016-05-19,,,"Zika virus isolate 36ARB0134_S59 polyprotein (POLY) gene, complete cds"
MT439646,Zika virus,GenBank,,,"Iani,F.C.M., Giovanetti,M., Jesus,J.G., Adelino,T.E.R., Pereira,M.A., Junior,J.X.S., Fonseca,V.S., Theze,J., Sabino,E.C., Oliveira,M.A.A., Alcantara,L.C.J., Faria,N.R.","Fundacao Ezequiel Dias, Laboratorio de Saude Publica de Minas Gerais - Servico de Virologia",Brazil,2020-11-13,1820_16,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10627,partial,,,,Brazil,Brazil,,Homo sapiens,blood,2016-04-06,,,"Zika virus isolate 1820_16 polyprotein gene, complete cds"
OK054459,Zika virus,GenBank,,,"Sun,H., Burger-Calderon,R., Dickens,B.S.L., de Sessions,P.F., Rabaa,M., Ho,E.X.P., Kuan,G., Cook,A.R., Bustos,F., Carey,J., Balmaseda,A., Ooi,E., Harris,E., Sessions,O.M.","National University of Singapore, Saw Swee Hock School of Public Health",Singapore,2021-10-05,ZIKV/Homo_Sapiens/NIC/4723_CHB3166/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10766,partial,,,,Nicaragua,Nicaragua,,Homo sapiens,blood,2016-07-12,,,"Zika virus isolate ZIKV/Homo_Sapiens/NIC/4723_CHB3166/2016 polyprotein (POLY) gene, complete cds"
KJ634273,Zika virus,GenBank,set:KJ634273,,"Pyke,A.T., Daly,M.T., Cameron,J.N., Moore,P.R., Taylor,C.T., Hewitson,G.R., Humphreys,J.L., Gair,R., Cameron,J.","Queensland Health Forensic and Scientific Services, Public Health Virology",Australia,2014-06-11,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1512,partial,,,,Cook Islands,Cook Islands,,Homo sapiens,blood,2014,,,"Zika virus strain CK-ISL 2014 E protein (E) gene, partial cds"
KU232289,Zika virus,GenBank,set:KU232289,,"Pessoa,R., Sanabani,S.","Instituto de Medicina Tropical, Virology",Brazil,2016-02-09,020ZV_PEBR15,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),663,partial,,,,Brazil,Brazil,,Homo sapiens,,2015-05-25,,,"Zika virus isolate 020ZV_PEBR15 NS5 protein gene, partial cds"
KU761561,Zika virus,GenBank,set:KU761561,,"Tong,Y.-G., Wang,G., Tong,Y.-H., Zheng,W., Hu,K.-X., Liu,W., Zhao,T.-Y., Qin,C.-F., Zhang,X.-A., Deng,Y.-Q., Fan,H., Pei,G.-Q., An,X.-P., Mi,Z.-Q., Cheng,S., Gao,B., Cao,W.-C.","Beijing Institute of Microbiology and Epidemiology, State Key Laboratory of Pathogen and Biosecurity",China,2016-12-31,ZJ02,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10635,complete,,,,China,China,,Homo sapiens,,2016-02,,,"Zika virus isolate ZJ02, complete genome"
KY967711,Zika virus,GenBank,set:KY967711,,"Wu,Y., Cui,X., Wu,N., Yang,W., Song,R., Gao,N., Sheng,Z., Fan,D., Chen,Z., An,J.","Capital Medical University, Department of Microbiology, School of Basic Medical Sciences",China,2017-04-30,SY01_2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10632,partial,,,,China,China,,Homo sapiens,blood,2016-11-01,,,"Zika virus isolate SY01_2016 polyprotein gene, complete cds"
MK271878,Zika virus,GenBank,set:MK271878,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,KP-813,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Kamphaeng Phet,Thailand,,Aedes aegypti,,2016-06-20,,,"Zika virus isolate KP-813 NS5 gene, partial cds"
KR816333,Zika virus,GenBank,set:KR816333,,"Campos,G.S., Bandeira,A.C., Sardi,S.I., Tigre,D.M.","Universidade Federal da Bahia, Department of Bio-interaction",,2015-10-13,BR/UFBA/LabViro/23,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),310,partial,,,1,Brazil,Brazil,,Homo sapiens,blood,2015-05,,,"Zika virus isolate BR/UFBA/LabViro/23 envelope protein gene, partial cds"
KY559003,Zika virus,GenBank,set:KY559003,,"Faria,N.R., Quick,J., Morales,I., Theze,J., Jesus,J.G., Giovanetti,M., Kraemer,M.U., Hill,S.C., Black,A., da Costa,A.C., Franco,L., Patroca,S., Wu,C.-H., Ragwhani,J., Cauchemez,S., du Plessis,L., Verotti,M., de Oliveira,W.K., Carmo,E.H., Coelho,G.E., Henriques,C.M.P., Santelli,A.C.S., Vinhal,L.C., Simpson,J.T., Loose,M., Andersen,K.G., Grubaugh,N.D., Somasekar,S., Chiu,C.Y., Lewis-Ximenez,L., Baylis,S., Chieppe,A.O., Aguiar,S.F., Fernandes,C.A., Lemos,P.S., Nascimento,B., Monteiro,H.A.O., de Siqueira,I.C., de Queiroz,M.G., de Souza,T.R., Bezerra,J.F., Lemos,M.R., Pereira,G.F., Loudal,D., Moura,L.C.A.C., Dhalia,R., Franca,R.F., Magalhaes,T., Marques,E.T. Jr., Ayres,C., Wallau,G.L., de Lima,M.C., Nascimento,V., de Cerqueira,E.M., de Lima,M.M., Mascarenhas,D.L., Moura Neto,J.P., Levin,A.S., Tozetto-Mendoza,T.R., Fonseca,S.N., Mendes-Correa,M.C., Milagres,F.P., Segurado,A., Holmes,E.C., Rambaut,A., Bedford,T., Nunes,M.R.T., Sabino,E.C., Alcantara,L.C.J., Loman,N., Pybus,O.G.","University of Oxford, Department of Zoology",United Kingdom,2017-05-23,ZIKV/Homo_sapiens/Brazil/2015/ZBRD116,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10310,partial,,,,"Brazil: Arapiraca, Alagoas",Brazil,,Homo sapiens,,2015-08-28,,,"Zika virus isolate ZIKV/Homo_sapiens/Brazil/2015/ZBRD116 polyprotein gene, complete cds"
MK371392,Zika virus,GenBank,set:MK371392,,"Barrio-Nuevo,K.M., Cunha,M.S., Luchs,A., Fernandes,A., Rocco,I.M., Mucci,L.F., de Souza,R.P., Medeiros-Sousa,A.R., Ceretti-Junior,W., Marrelli,M.T., Barrio-Nuevo,K.","University of Sao Paulo, Epidemiology",Brazil,2020-01-03,Flavi_150,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),267,partial,,,1,Brazil: Sao Paulo,Brazil,,Wyeomyia,,2017-02-07,,,"Zika virus strain ZIKV/Mosquito/BRA/2017/Flavi_150 NS5 gene, partial cds"
KY785454,Zika virus,GenBank,set:KY785454,SRR5640009,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Brown,C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/UNK/2016/MA-WGS16-029-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),8515,partial,,,1,not determined,,,Homo sapiens,blood,2016-08-05,SAMN06617311,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/UNK/2016/MA-WGS16-029-SER polyprotein gene, partial cds"
