Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
PV178498,Human respiratory syncytial virus A,GenBank,,SRR32342700,"Paull,J., Messer,K., Adams,G., Nabatanzi,D., Dobbins,S., Tomkins-Tinch,C., Mboowa,G., Luebbert,L., Worby,C., Wewior,N., Samani,P., DeRuff,K., Blumenstiel,B., Moreno,G., Earl,A., Gnirke,A., MacInnis,B., Sabeti,P., Lemieux,J., Park,D.","Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program",USA,2025-03-04,RSV-A/human/USA/MA-Broad_BWH-22788/2024,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15257,partial,,,,USA: Massachusetts,USA,MA,Homo sapiens,,2024-10-17,SAMN46722059,PRJNA1052714,"Human respiratory syncytial virus A isolate RSV-A/human/USA/MA-Broad_BWH-22788/2024 nonstructural protein 1 (NS1), nonstructural protein 2 (NS2), nucleoprotein (N), phosphoprotein (P), matrix protein (M), small hydrophobic protein (SH), attachment glycoprotein (G), fusion glycoprotein (F), M2-1 protein (M2-1), M2-2 protein (M2-2), and RNA-dependent RNA polymerase (L) genes, complete cds"
OK458632,Human respiratory syncytial virus A,GenBank,,,"Wangui,J.M., Nokes,J.D., Opot,B.H., Opanda,S.M., Agoti,C.N., Otieno,J.R., Bulimo,W.D.","KEMRI, Center for Virus Research",Kenya,2021-12-13,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),633,partial,,,,Kenya,Kenya,,Homo sapiens,oronasopharynx,2008-08-21,,,"Human respiratory syncytial virus A strain KEN_HLD_157 attachment glycoprotein (G) gene, partial cds"
KF156457,Human respiratory syncytial virus A,GenBank,set:KF156457,,"Agoti,C.N., Mayieka,L.M., Otieno,J.R., Ahmed,J.A., Fields,B.S., Waiboci,L.W., Nyoka,R., Eidex,R.B., Marano,N., Burton,W., Montgomery,J.M., Breiman,R.F., Nokes,D.J., Mayieka,L., Fields,B., Waiboci,L.B., Eidex,R., Morano,N., Montgomery,J., Breiman,R.","KEMRI-Wellcome Trust Research Collaborative Programme, Epidemiology and Demography",Kenya,2013-11-30,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),621,partial,,,1,Kenya,Kenya,,Homo sapiens,,2009-06-06,,,"Human respiratory syncytial virus A strain KEN/DHH1667/06-06-2009 attachment protein (G) gene, partial cds"
OR493312,Human respiratory syncytial virus A,GenBank,,,"Rojo-Alba,S., Perez-Martinez,Z., Boga,J., Alvarez-Arguelles,M.E., Gonzalez-Alba,J.M., Melon,S.","Hospital central de Asturias, Microbiologia",Spain,2023-10-04,252295643HUCA,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),396,partial,,,,Spain,Spain,,Homo sapiens,,2022-11-26,,,"Human respiratory syncytial virus A isolate 252295643HUCA attachment glycoprotein (G) gene, partial cds"
PQ410617,Human respiratory syncytial virus A,GenBank,,,"Stobbelaar,K., Jacobs,L., Serrano-Cano,F., Van der Gucht,W., Smet,A., De Winter,B., Cos,P., De Vos,W., Van Hoorenbeeck,K., Verhulst,S., Delputte,P.","University of Antwerp, LMPH",Belgium,2024-10-13,HRSV/A/BEL/RVRA138/2021,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,Belgium,Belgium,,Homo sapiens,oronasopharynx,2021,,,"Human respiratory syncytial virus A isolate HRSV/A/BEL/RVRA138/2021 fusion glycoprotein (F) gene, complete cds"
PP969991,Human respiratory syncytial virus A,GenBank,,,"Carr,M., Dean,J., Hare,D., OByrne,E., De Gascun,C.F., Rice,A., Gonzalez,G.","University College Dublin, National Virus Reference Laboratory",Ireland,2024-08-06,A19160807,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15081,complete,,,,Ireland,Ireland,,Homo sapiens,,2023-11-29,,,"Human respiratory syncytial virus A isolate A19160807, complete genome"
LC037461,Human respiratory syncytial virus A,GenBank,set:LC037461,,"Hibino,A., Saito,R., Taniguchi,K., Zaraket,H., Shobugawa,Y., Matsui,T., Suzuki,H., Shoubugawa,Y., Makiya,T., Takefuta,K.","International Health, Public Health; 1-757, asahimachi-dori, chuo-ku, Niigata, Niigata 951-8510",Japan,2015-03-26,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),312,partial,,,1,Japan:Okinawa,Japan,,Homo sapiens,,2014-03-19,,,"Human respiratory syncytial virus A G gene for attachment glycoprotein, partial cds, strain: RSA/Okinawa/13U008/2014"
MW527730,Human respiratory syncytial virus A,GenBank,,,"Chen,X., Xie,Z.","Beijing Children's Hospital, Capital Medical University, Laborotary of Infection and Virology",China,2021-05-01,RSVA-WZ-179/ZJ/CHN/2015.04.13,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),333,partial,,,,China,China,,Homo sapiens,oronasopharynx,2015-04,,,"Human respiratory syncytial virus A isolate RSVA-WZ-179/ZJ/CHN/2015.04.13 attachment protein (G) gene, partial cds"
OK299889,Human respiratory syncytial virus A,GenBank,,,"Tabor,D.E., Fernandes,F., Langedijk,A.C., Wilkins,D., Lebbink,R.J., Tovchigrechko,A., Ruzin,A., Kragten-Tabatabaie,L., Jin,H., Esser,M.T., Bont,L.J., Abram,M.E., Tabor,D.","AstraZeneca, Microbial Sciences",USA,2021-10-30,358101036,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),2503,partial,,,1,Finland,Finland,,Homo sapiens,,2018-02-27,,,"Human respiratory syncytial virus A isolate 358101036 fusion glycoprotein (F) gene, complete cds"
PV404372,Human respiratory syncytial virus A,GenBank,,,"Lauring,A.S., Papalambros,L.K.","University Of Michigan, Internal Medicine - Infectious Disease",USA,2025-04-02,hRSV-A-RA2525127433,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14919,partial,,,,USA,USA,,Homo sapiens,,2024-12-08,,PRJNA1079770,"Human respiratory syncytial virus A isolate hRSV-A-RA2525127433, partial genome"
MT854015,Respiratory syncytial virus type A,GenBank,,,"Oketch,J.W., Kamau,E., Otieno,J.R., Mwema,A., Lewa,C., Agoti,C.N., Nokes,J.D.","KEMRI - Wellcome Trust Research Programme, Centre for Geographic Medicine Research, Epidemiology and Demography",Kenya,2020-10-14,SAF/196/Jul-13,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),615,partial,,,,South Africa,South Africa,,Homo sapiens,,2013-07-29,,,"Respiratory syncytial virus type A isolate SAF/196/Jul-13 attachment glycoprotein (G) gene, partial cds"
MG971449,Human respiratory syncytial virus A,GenBank,set:MG971449,,"Mackenzie,G.A., Vilane,A., Salaudeen,R., Hogerwerf,L., van den Brink,S., Wijsman,L.A., Overduin,P., Janssens,T.K.S., de Silva,T.I., van der Sande,M.A.B., Kampmann,B., Meijer,A.","National Institute for Public Health and the Environment, Centre for Infectious Diseases Research, Diagnostics and laboratory Surveillance",Netherlands,2019-12-02,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),876,partial,,,1,Gambia,Gambia,,Homo sapiens,oronasopharynx,2015-05-15,,,"Human respiratory syncytial virus A strain HRSVA/Gambia/BS2185F/2015 attachment glycoprotein (G) gene, partial cds"
MW088203,Human respiratory syncytial virus A,GenBank,,,"Human,S., Hotard,A.L., Rostad,C.A., Lee,S., McCormick,L., Larkin,E.K., Peret,T.C.T., Jorba,J., Lanzone,J., Gebretsadik,T., Williams,J.V., Bloodworth,M., Stier,M., Carroll,K., Peebles,R.S., Anderson,L.J., Hartert,T.V., Moore,M.L.","Centers for Disease Control and Prevention, Respiratory Viruses Branch",USA,2020-10-28,3076,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),270,partial,,,,USA,USA,,Homo sapiens,,,,,"Human respiratory syncytial virus A isolate 3076 attachment glycoprotein (G) gene, partial cds"
OR522464,Human respiratory syncytial virus A,GenBank,,,"Frazar,C.D., Lee,J., Ryke,E., Gamboa,L., McDermot,E., Kolar,T., Han,P.D., Sibley,T.R., Reinhart,D., Grindstaff,S., Truong,M., Babu,T.M., Feldstein,L.R., Saydah,S., Briggs-Hagen,M., Casto,A., Ehmen,B., Englund,J.A., Fortmann,S.P., Kuntz,J.L., Lockwood,T., Midgley,C.M., Mularski,R.A., Ogilvie,T., Reich,S., Schmidt,M.A., Smith,N., Starita,L., Stone,J., Vandermeer,M., Weil,A.A., Wolf,C.R., Chu,H.Y., Naleway,A.L.",The Brotman Baty Institute for Precision Medicine,USA,2023-10-11,RSV-A/human/USA/WA-S23751/2022,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15218,complete,,,,"USA: Washington, King County",USA,WA,Homo sapiens,oronasopharynx,2022-11-01,SAMN37232876,PRJNA988152,"Human respiratory syncytial virus A isolate RSV-A/human/USA/WA-S23751/2022, complete genome"
DQ985748,Human respiratory syncytial virus A,GenBank,set:DQ985748,,"Midilli,K., Yilmaz,G., Turkoglu,S., Kuskucu,M.A., Iskonova,B., Yalcin,I.N., Altas,K.","Cerrahpasa Medical Faculty of Istanbul University, Microbiology and Clinical Microbiology",Turkey,2006-10-30,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),621,partial,,,,Turkey: Istanbul,Turkey,,,,,,,"Human respiratory syncytial virus A strain IST-A-11/06 glycoprotein (G) gene, partial cds"
LC862070,Human respiratory syncytial virus A,GenBank,,,"Ichikawa,Y., Saito,R.","Division of International Health; 1-757 Asahimachi dori, Niigata, Niigata 951-8510",Japan,2025-02-04,HRSV/A/Japan/20RS036iso/2021,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15226,partial,,,,Japan,Japan,,Homo sapiens,,2021-06-08,,,"Human respiratory syncytial virus A HRSV/A/Japan/20RS036iso/2021 RNA, complete sequence"
MH606139,Human respiratory syncytial virus A,GenBank,set:MH606139,,"Slovic,A., Ivancic-Jelecki,J., Ljubin-Sternak,S., Mlinaric-Galinovic,G., Vilibic-Cavlek,T., Tabain,I., Forcic,D.","University of Zagreb, Centre for Research and Knowledge Transfer in Biotechnology",Croatia,2019-03-19,HR994-17,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),342,partial,,,,Croatia,Croatia,,Homo sapiens,,2017,,,"Human respiratory syncytial virus A isolate HR994-17 attachment glycoprotein (G) gene, partial cds"
MH182061,Human respiratory syncytial virus A,GenBank,set:MH182061,,"Otieno,J.R., Kamau,E.M., Oketch,J.W., Ngoi,J.M., Gichuki,A.M., Binter,S., Otieno,G.P., Ngama,M., Agoti,C.N., Cane,P.A., Kellam,P., Cotten,M., Lemey,P., Nokes,D.J.","KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography Department",Kenya,2018-09-28,KEN/Kilifi/WGS/1592_07/04/2016,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15078,partial,,,1,Kenya,Kenya,,Homo sapiens,,2016-04-07,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/WGS/1592_07/04/2016, partial genome"
KC297374,Human respiratory syncytial virus A,GenBank,set:KC297374,,"Cui,G., Zhu,R., Qian,Y., Deng,J., Zhao,L., Sun,Y., Wang,F.","Capital Institute of Pediatrics, Laboratory of Virology",,2013-10-02,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),903,partial,,,1,China,China,,Homo sapiens,,2012,,,"Human respiratory syncytial virus A strain BJ/36578 attachment glycoprotein (G) gene, complete cds"
MW678377,Human respiratory syncytial virus A,GenBank,,,"Thongpan,I.","Chulalongkorn, Department of Pediatrics, Center of Excellence in Clinical Virology",Thailand,2022-03-24,HRSVA/TH/B34771/2019,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),723,partial,,,,Thailand,Thailand,,Homo sapiens,,2019-10-03,,,"Human respiratory syncytial virus A isolate HRSVA/TH/B34771/2019 attachment glycoprotein (G) gene, partial cds"
AY465938,Human respiratory syncytial virus A,GenBank,set:AY465938,,"Midilli,K., Yilmaz,G., Turkoglu,S., Kuskucu,M.A., Iskonova,B., Yalcin,I., Altas,K.","Cerrahpasa Faculty of Medicine, Microbiology",Turkey,2004-01-05,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),621,partial,,,,Turkey,Turkey,,,,,,,"Human respiratory syncytial virus A strain IST-A-13 attachment protein (G) gene, partial cds"
MF145189,Human respiratory syncytial virus A,GenBank,set:MF145189,,"Sintsova,K.S., Krivitskaya,V.Z., Sverlova,M.V., Petrova,E.R., Fadeev,A.V., Komissarov,A.B.","Research Institute of Influenza, Lab. of Molecular Virology",Russia,2017-07-04,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1711,partial,,,,Russia: Saint Petersburg,Russia,,Homo sapiens,,2014-04-02,,,"Human respiratory syncytial virus A strain RSVA/St Petersburg/16063/2014 fusion protein gene, partial cds"
OK299846,Human respiratory syncytial virus A,GenBank,,,"Tabor,D.E., Fernandes,F., Langedijk,A.C., Wilkins,D., Lebbink,R.J., Tovchigrechko,A., Ruzin,A., Kragten-Tabatabaie,L., Jin,H., Esser,M.T., Bont,L.J., Abram,M.E., Tabor,D.","AstraZeneca, Microbial Sciences",USA,2021-10-30,610101013,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),2505,partial,,,1,Australia,Australia,,Homo sapiens,,2018-07-18,,,"Human respiratory syncytial virus A isolate 610101013 fusion glycoprotein (F) gene, complete cds"
KU955191,Human respiratory syncytial virus A,GenBank,set:KU955191,,"Jia,B., Xiao,Y., Wang,Y., Chen,L., Zhang,J., Ren,L., Wang,J.","Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College",,2019-03-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),894,partial,,,,China,China,,Homo sapiens,oronasopharynx,2011,,,"Human respiratory syncytial virus A strain 2520A/2011 attachment glycoprotein (G) gene, complete cds"
KU955097,Human respiratory syncytial virus A,GenBank,set:KU955097,,"Jia,B., Xiao,Y., Wang,Y., Chen,L., Zhang,J., Ren,L., Wang,J.","Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College",,2019-03-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),966,partial,,,,China,China,,Homo sapiens,oronasopharynx,2014,,,"Human respiratory syncytial virus A strain 4031A/2014 attachment glycoprotein (G) gene, complete cds"
ON219857,Respiratory syncytial virus type A,GenBank,,,"Zhao,X., Teng,Z., Zhang,X.","Shanghai Municipal Center for Disease Control And Prevention (SCDC), Virus Testing Laboratory Pathogen Testing Center",China,2023-05-01,A61,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),873,partial,,,,China: Shanghai,China,,Homo sapiens,,2016-10-19,,,"Respiratory syncytial virus type A isolate A61 attachment glycoprotein (G) gene, partial cds"
PV211519,Human respiratory syncytial virus A,GenBank,,SRR32557012,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-03-10,MN-MDH-RSVA-01804,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15046,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-01-23,SAMN47201066,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-01804, partial genome"
OK299914,Human respiratory syncytial virus A,GenBank,,,"Tabor,D.E., Fernandes,F., Langedijk,A.C., Wilkins,D., Lebbink,R.J., Tovchigrechko,A., Ruzin,A., Kragten-Tabatabaie,L., Jin,H., Esser,M.T., Bont,L.J., Abram,M.E., Tabor,D.","AstraZeneca, Microbial Sciences",USA,2021-10-30,270101066,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),2505,partial,,,1,South Africa,South Africa,,Homo sapiens,,2018-03-28,,,"Human respiratory syncytial virus A isolate 270101066 fusion glycoprotein (F) gene, complete cds"
PP852061,Human respiratory syncytial virus A,GenBank,,SRR29221185,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2024-06-05,MN-MDH-RSVA-00437,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15047,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2024-02-11,SAMN41589791,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-00437, partial genome"
KT765460,Human respiratory syncytial virus A,GenBank,set:KT765460,,"Otieno,J.R., Agoti,C.N., Gitahi,C.W., Bett,A., Ngama,M., Medley,G.F., Cane,P.A., Nokes,D.J., Nokes,J.D.","Kenya Medical Research Institute (KEMRI) - Wellcome Trust Research Programme, Department of Epidemiology and Demography",Kenya,2016-02-27,KEN/Kilifi/947_26/03/2011,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),615,partial,,,1,Kenya,Kenya,,Homo sapiens,,2011-03-26,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/947_26/03/2011 attachment glycoprotein (G) gene, partial cds"
MN122510,Human respiratory syncytial virus A,GenBank,set:MN122510,,"Saez-Lopez,E., Cristovao,P., Costa,I., Pechirra,P., Conde,P., Guiomar,R.","National Health Institute Doutor Ricardo Jorge, Department of Infectious Diseases",Portugal,2019-08-24,RSVA/Portugal/H17-4/2015-16,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,Portugal,Portugal,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate RSVA/Portugal/H17-4/2015-16 attachment glycoprotein (G) gene, partial cds"
OR872581,Human respiratory syncytial virus A,GenBank,,,"Gilbert,J., Lauring,A.S., Papalambros,L.K.","University of Michigan, Microbiology & Immunology",USA,2023-12-17,hRSV-A-W13K24M2,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14427,partial,,,,USA,USA,,Homo sapiens,,2022-09-26,,,"Human respiratory syncytial virus A isolate hRSV-A-W13K24M2, partial genome"
MZ515841,Human respiratory syncytial virus A,GenBank,,,"Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T., Pollard,A.J.","Oxford Vaccine Group, Department of Paediatrics, University of Oxford",United Kingdom,2021-08-18,UU01A-0154-V02,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15281,complete,,,,Netherlands,Netherlands,,Homo sapiens,oronasopharynx,2019-12-04,,PRJEB34042,"Human respiratory syncytial virus A isolate UU01A-0154-V02, complete genome"
OR162207,Human respiratory syncytial virus A,GenBank,,,"Lambisia,A.W., Lewa,C., Mutunga,M., Okanda,D., Githinji,G., Nokes,J.D., Agoti,C.N.","KEMRI-Wellcome Trust, Epidemiology and Demography",Kenya,2023-07-29,Kilifi/RSVA/HF20152_2021-04-01,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14780,partial,,,,Kenya: Kilifi,Kenya,,Homo sapiens,oronasopharynx,2021-04-01,,,"Human respiratory syncytial virus A isolate Kilifi/RSVA/HF20152_2021-04-01, partial genome"
PP748745,Human respiratory syncytial virus A,GenBank,,,"Frazar,C.D., Lee,J., Ryke,E., Gamboa,L., Opsahl,J., Rodriguez-Salas,L., Mcdermot,E., Stone,J., Kolar,T., Han,P.D., Sibley,T.R., Truong,M., Reinhart,D., Grindstaff,S., Wolf,C.R., Boeckh,M., Englund,J.A., Lutz,B.R., Waghmare,A., Viboud,C., Starita,L.M., Shendure,J., Bedford,T., Chu,H.Y.","Seattle Flu Study, The Brotman Baty Institute for Precision Medicine",USA,2024-05-08,RSV-A/human/USA/WA-S25226/2020,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15134,complete,,,,"USA: Washington, King County",USA,WA,Homo sapiens,oronasopharynx,2020-02-24,SAMN41031258,PRJNA988152,"Human respiratory syncytial virus A isolate RSV-A/human/USA/WA-S25226/2020, complete genome"
MT853806,Respiratory syncytial virus type A,GenBank,,,"Oketch,J.W., Kamau,E., Otieno,J.R., Mwema,A., Lewa,C., Agoti,C.N., Nokes,J.D.","KEMRI - Wellcome Trust Research Programme, Centre for Geographic Medicine Research, Epidemiology and Demography",Kenya,2020-10-14,MAL/026/Mar-13,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),615,partial,,,,Mali,Mali,,Homo sapiens,,2013-03-08,,,"Respiratory syncytial virus type A isolate MAL/026/Mar-13 attachment glycoprotein (G) gene, partial cds"
PP376627,Human respiratory syncytial virus A,GenBank,,,"Langedijk,A.C., Lebbink,R.J., Bont,L.J., Evers,A.","UMC Utrecht, Paediatric Infectious Diseases",Netherlands,2024-04-09,358102021,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15223,complete,,,,Finland,Finland,,Homo sapiens,,2019-04-15,,,"Human respiratory syncytial virus A isolate 358102021, complete genome"
MZ516011,Human respiratory syncytial virus A,GenBank,,,"Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T., Pollard,A.J.","Oxford Vaccine Group, Department of Paediatrics, University of Oxford",United Kingdom,2021-08-18,SE01A-0186-V02,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15276,complete,,,,Spain,Spain,,Homo sapiens,oronasopharynx,2020-01-07,,PRJEB34042,"Human respiratory syncytial virus A isolate SE01A-0186-V02, complete genome"
MH266549,Human respiratory syncytial virus A,GenBank,set:MH266549,,"Scott,E.M., Magaret,A., Kuypers,J., Stewart,L., Shrestha,L., Tielsch,J.M., Steinhoff,M., Katz,J., Khatry,S.K., LeClerq,S.C., Englund,J.A., Chu,H.Y.","University of Washington, School of Medicine",USA,2019-02-05,RSVA/Nepal/HHC/1/10_2011,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),419,partial,,,,Nepal,Nepal,,Homo sapiens,,2011-10,,,"Human respiratory syncytial virus A isolate RSVA/Nepal/HHC/1/10_2011 attachment glycoprotein (G) gene, partial cds"
