"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(checkv) contig_length"	"(checkv) provirus"	"(checkv) proviral_length"	"(checkv) gene_count"	"(checkv) viral_genes"	"(checkv) host_genes"	"(checkv) checkv_quality"	"(checkv) miuvig_quality"	"(checkv) completeness"	"(checkv) completeness_method"	"(checkv) contamination"	"(checkv) kmer_freq"	"(checkv) warnings"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"SRX26432135_cl49_it1"	"SRX26432135"	"cl49"	"it1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|KY565524.1|Mimivirus"	"acc|GENBANK|KY565524.1|Mimivirus AB-566-O17 Contig13.1, partial genome|Mimivirus AB-566-O17|VRL|17-MAY-2017"	"77.974"	"7025"	"4249"	"227"	"50"	"0"	"1026"	"1252"	"1508"	"1734"	"9.15e-29"	"143"	7025.0	"Yes"	1487.0	5.0	1.0	2.0	"Not-determined"	"Genome-fragment"	""	""	78.83	1.0	""	10239	"k141_1097"	0	0.0	0.3	0.0	""	424.0	6.04	"6035.59"	5827591811.0	148.0	39.8	0.01076878	234748.0	2353.0	174674.0	0.4433235259735141	39226348.0	99.55667647402649	0.0	0.0	39401022.0	100.0	165438.0	0.4198825096465772	0.0	0.0	0.0	1916.0	7567.0	76099.0	207.2	78.8	25692571.0	21798936.0	0.0	0.0	7274.0	0.0	39226348.0	46749.0	7236.0	1916.0	83700.0	44753.0	0.553843	"Unknown Library"	5813237774.0	148.0	39.8	0.01099595	105365.0	1059.0	77932.0	0.1982786607463615	39226348.0	99.80172133925363	0.0	0.0	39304280.0	100.0	76770.0	0.1953222397153694	0.0	0.0	0.0	1916.0	4575.0	34346.0	199.3	85.0	11338534.0	9582165.0	0.0	0.0	1.0	97.0	1.0	2.0	1.0	97.0	0.0	0.0	99.0	0.0	0.0	0.0	43.0	43.0	51.0	51.0	1.19	1.19	20.0	4.0	4.0	3.0	3.0	18.0	4.0	6.0	11.0	8.0	8.0	5.0	1082.18	0.0	12749.0	52.0	94.0	94.0	92.0	51.0	43.0	28.999999999999996	0.0	18.0	0.0
"SRX26432135_cl49_it2"	"SRX26432135"	"cl49"	"it2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|KY565524.1|Mimivirus"	"acc|GENBANK|KY565524.1|Mimivirus AB-566-O17 Contig13.1, partial genome|Mimivirus AB-566-O17|VRL|17-MAY-2017"	"77.974"	"7025"	"4249"	"227"	"50"	"0"	"1026"	"1252"	"1508"	"1734"	"9.15e-29"	"143"	7025.0	"Yes"	1487.0	5.0	1.0	2.0	"Not-determined"	"Genome-fragment"	""	""	78.83	1.0	""	10239	"k141_1097"	0	0.0	0.3	0.0	""	434.0	6.19	"6192.17"	5827591811.0	148.0	39.8	0.01076327	234676.0	2354.0	174687.0	0.44335652004153603	39226335.0	99.55664347995847	0.0	0.0	39401022.0	100.0	165448.0	0.4199078896989017	0.0	0.0	0.0	1916.0	7569.0	76102.0	207.2	78.8	25694397.0	21803402.0	0.0	0.0	7277.0	0.0	39226335.0	46751.0	7239.0	1916.0	83705.0	44756.0	0.553853	"Unknown Library"	5813236424.0	148.0	39.8	0.01098683	105303.0	1056.0	77936.0	0.19828888315979706	39226335.0	99.80171111684021	0.0	0.0	39304271.0	100.0	76774.0	0.1953324614518356	0.0	0.0	0.0	1916.0	4577.0	34346.0	199.3	85.1	11339010.0	9584476.0	0.0	0.0	1.0	96.0	1.0	2.0	1.0	96.0	0.0	0.0	98.0	0.0	0.0	0.0	43.0	43.0	52.0	52.0	1.21	1.21	20.0	4.0	4.0	3.0	3.0	18.0	4.0	6.0	11.0	8.0	9.0	5.0	1082.44	0.0	12749.0	52.0	94.0	94.0	92.0	51.0	43.0	28.999999999999996	0.0	18.0	0.0
"SRX26432135_cl49_itvariant-calling"	"SRX26432135"	"cl49"	"itvariant-calling"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|KY565524.1|Mimivirus"	"acc|GENBANK|KY565524.1|Mimivirus AB-566-O17 Contig13.1, partial genome|Mimivirus AB-566-O17|VRL|17-MAY-2017"	"77.974"	"7025"	"4249"	"227"	"50"	"0"	"1026"	"1252"	"1508"	"1734"	"9.15e-29"	"143"	7025.0	"Yes"	1487.0	5.0	1.0	2.0	"Not-determined"	"Genome-fragment"	""	""	78.83	1.0	""	10239	"k141_1097"	0	0.0	0.3	0.0	""	441.0	6.29	"6291.81"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX26432135_cl49_singleton"	"SRX26432135"	"cl49"	"singleton"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|KY565524.1|Mimivirus"	"acc|GENBANK|KY565524.1|Mimivirus AB-566-O17 Contig13.1, partial genome|Mimivirus AB-566-O17|VRL|17-MAY-2017"	"77.974"	"7025"	"4249"	"227"	"50"	"0"	"1026"	"1252"	"1508"	"1734"	"9.15e-29"	"143"	7025.0	"Yes"	1487.0	7.0	1.0	2.0	"Not-determined"	"Genome-fragment"	""	""	78.83	1.0	""	10239	"k141_1097"	0	0.0	0.3	0.0	""	0.0	0.0	"0.00"	5827591811.0	148.0	39.8	0.01154761	250488.0	2412.0	174130.0	0.44194285112705955	39226892.0	99.55805714887293	0.0	0.0	39401022.0	100.0	165804.0	0.4208114195616551	0.0	0.0	0.0	381.0	7460.0	76174.0	206.1	78.5	25612586.0	21691762.0	0.0	0.0	6796.0	0.0	39226892.0	46994.0	6760.0	381.0	83667.0	44595.0	0.551025	"Unknown Library"	5813355092.0	148.0	39.8	0.01192041	113518.0	1034.0	78180.0	0.19890562724322194	39226892.0	99.80109437275678	0.0	0.0	39305072.0	100.0	77268.0	0.19658531601214213	0.0	0.0	0.0	381.0	4483.0	34564.0	198.3	84.5	11375867.0	9522993.0	0.0	0.0	1.0	93.0	1.0	2.0	1.0	93.0	0.0	0.0	95.0	0.0	0.0	0.0	44.0	44.0	49.0	49.0	1.11	1.11	19.0	4.0	4.0	3.0	3.0	17.0	5.0	6.0	11.0	8.0	7.0	6.0	1071.03	1.0	12749.0	52.0	100.0	94.0	92.0	51.0	43.0	28.999999999999996	0.0	18.0	0.0
"SRX26432135_cl65_consensus"	"SRX26432135"	"cl65"	"consensus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3133.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	549779	"k141_8042"	1	0.1	0.09	0.0	"NODE_2329_length_3564_cov_779.143225"	1.0	0.03	"31.92"	5827591811.0	148.0	39.8	0.0008817809	5041.0	0.0	40379.0	0.10248211328122403	39360643.0	99.89751788671877	0.0	0.0	39401022.0	100.0	39216.0	0.09953041319588106	0.0	0.0	0.0	60.0	790.0	18828.0	240.4	68.3	5988963.0	5716840.0	0.0	0.0	1129.0	0.0	39360643.0	22860.0	1086.0	60.0	19625.0	6453.0	0.346517	"Unknown Library"	5825505475.0	148.0	39.8	0.0008370934	3145.0	0.0	26387.0	0.06699413487130154	39360643.0	99.9330058651287	0.0	0.0	39387030.0	100.0	26316.0	0.06681387248543492	0.0	0.0	0.0	60.0	601.0	12565.0	240.2	70.3	3902627.0	3757048.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	989.31	1.0	1581.0	1005.0	100.0	99.0	99.0	98.0	97.0	96.0	0.0	86.0	51.0
"SRX26432135_cl65_it1"	"SRX26432135"	"cl65"	"it1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3133.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	549779	"k141_8042"	1	0.1	0.09	0.0	"NODE_2329_length_3564_cov_779.143225"	21.0	0.7	"702.20"	5827591811.0	148.0	39.8	0.0008817886	5041.0	0.0	40379.0	0.10248211328122403	39360643.0	99.89751788671877	0.0	0.0	39401022.0	100.0	39216.0	0.09953041319588106	0.0	0.0	0.0	60.0	790.0	18828.0	240.4	68.3	5988963.0	5716790.0	0.0	0.0	1129.0	0.0	39360643.0	22860.0	1086.0	60.0	19625.0	6453.0	0.346517	"Unknown Library"	5825505475.0	148.0	39.8	0.0008371025	3145.0	0.0	26387.0	0.06699413487130154	39360643.0	99.9330058651287	0.0	0.0	39387030.0	100.0	26316.0	0.06681387248543492	0.0	0.0	0.0	60.0	601.0	12565.0	240.2	70.3	3902627.0	3757007.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	989.3	0.0	1581.0	1005.0	99.0	99.0	99.0	98.0	97.0	96.0	0.0	86.0	51.0
"SRX26432135_cl65_it2"	"SRX26432135"	"cl65"	"it2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3133.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	549779	"k141_8042"	1	0.1	0.09	0.0	"NODE_2329_length_3564_cov_779.143225"	21.0	0.7	"702.20"	5827591811.0	148.0	39.8	0.0008817886	5041.0	0.0	40379.0	0.10248211328122403	39360643.0	99.89751788671877	0.0	0.0	39401022.0	100.0	39216.0	0.09953041319588106	0.0	0.0	0.0	60.0	790.0	18828.0	240.4	68.3	5988963.0	5716790.0	0.0	0.0	1129.0	0.0	39360643.0	22860.0	1086.0	60.0	19625.0	6453.0	0.346517	"Unknown Library"	5825505475.0	148.0	39.8	0.0008371025	3145.0	0.0	26387.0	0.06699413487130154	39360643.0	99.9330058651287	0.0	0.0	39387030.0	100.0	26316.0	0.06681387248543492	0.0	0.0	0.0	60.0	601.0	12565.0	240.2	70.3	3902627.0	3757007.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	989.3	0.0	1581.0	1005.0	99.0	99.0	99.0	98.0	97.0	96.0	0.0	86.0	51.0
"SRX26432135_cl65_itvariant-calling"	"SRX26432135"	"cl65"	"itvariant-calling"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3133.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	549779	"k141_8042"	1	0.1	0.09	0.0	"NODE_2329_length_3564_cov_779.143225"	21.0	0.7	"702.20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX27477944_cl217_consensus"	"SRX27477944"	"cl217"	"consensus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"acc|GENBANK|OP630990.1|Diderma"	"acc|GENBANK|OP630990.1|Diderma spumarioides strain MM46870 alpha-tubulin (aTUB) gene, partial cds|Diderma spumarioides|INV|11-SEP-2023"	"76.471"	"1128"	"832"	"595"	"128"	"11"	"540"	"1128"	"28"	"616"	"3.68e-85"	"327"	1128.0	"No"	""	1.0	0.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	289935	"NODE_15365_length_1121_cov_62.537214"	6	0.09	0.1	0.0	"NODE_129862_length_234_cov_0.956522,NODE_9719_length_1390_cov_1133.333333,k141_14964,k141_53839,k141_73246,NODE_6055_length_1683_cov_49.886335"	17.0	1.6	"1595.74"	3838893000.0	149.0	36.3	0.06032044	215931.0	0.0	26086.0	0.10119816203095859	25751062.0	99.89880183796905	0.0	0.0	25777148.0	100.0	25274.0	0.09804808507131975	0.0	0.0	0.0	24.0	946.0	11692.0	213.4	72.8	3888233.0	3579732.0	0.0	0.0	800.0	0.0	25751062.0	19924.0	766.0	24.0	12643.0	3282.0	0.280994	"Unknown Library"	3837800741.0	149.0	36.3	0.06015582	154944.0	0.0	18756.0	0.07278281903271494	25751062.0	99.92721718096729	0.0	0.0	25769818.0	100.0	18710.0	0.07260431563777439	0.0	0.0	0.0	24.0	710.0	8646.0	215.5	76.5	2795974.0	2575711.0	0.0	0.0	0.0	200.0	4.0	4.0	1.0	200.0	0.0	0.0	204.0	0.0	0.0	0.0	63.0	63.0	87.0	87.0	1.38	1.38	37.0	9.0	8.0	4.0	5.0	27.0	14.0	15.0	3.0	5.0	11.0	12.0	1724.44	12.0	3292.0	1540.0	100.0	100.0	100.0	95.0	94.0	94.0	0.0	0.0	0.0
"SRX27477944_cl217_it1"	"SRX27477944"	"cl217"	"it1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1128.0	"No"	""	1.0	0.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	289935	"NODE_15365_length_1121_cov_62.537214"	6	0.09	0.1	0.0	"NODE_129862_length_234_cov_0.956522,NODE_9719_length_1390_cov_1133.333333,k141_14964,k141_53839,k141_73246,NODE_6055_length_1683_cov_49.886335"	4.0	0.44	"443.26"	3838893000.0	149.0	36.3	0.02807255	102461.0	0.0	25983.0	0.10079858330331967	25751165.0	99.89920141669668	0.0	0.0	25777148.0	100.0	25146.0	0.09755152121561314	0.0	0.0	0.0	65.0	768.0	11805.0	219.6	71.6	3872860.0	3649865.0	0.0	0.0	825.0	0.0	25751165.0	19744.0	794.0	65.0	12579.0	3276.0	0.282723	"Unknown Library"	3837798300.0	149.0	36.3	0.02849254	74844.0	0.0	18637.0	0.07232108341383453	25751165.0	99.92767891658616	0.0	0.0	25769802.0	100.0	18594.0	0.0721542214410495	0.0	0.0	0.0	65.0	573.0	8724.0	222.0	75.2	2778160.0	2626793.0	0.0	0.0	0.0	185.0	2.0	2.0	1.0	185.0	0.0	0.0	187.0	0.0	0.0	0.0	75.0	75.0	100.0	100.0	1.33	1.33	41.0	9.0	13.0	9.0	4.0	31.0	11.0	19.0	2.0	8.0	15.0	13.0	1761.25	31.0	3267.0	1541.0	100.0	100.0	100.0	100.0	99.0	99.0	0.0	0.0	0.0
"SRX27477944_cl217_it2"	"SRX27477944"	"cl217"	"it2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1117.0	"No"	""	1.0	0.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	289935	"NODE_15365_length_1121_cov_62.537214"	6	0.09	0.1	0.0	"NODE_129862_length_234_cov_0.956522,NODE_9719_length_1390_cov_1133.333333,k141_14964,k141_53839,k141_73246,NODE_6055_length_1683_cov_49.886335"	3.0	0.27	"268.58"	3838893000.0	149.0	36.3	0.02298038	84086.0	1.0	26002.0	0.10087229200065112	25751146.0	99.89912770799934	0.0	0.0	25777148.0	100.0	25166.0	0.0976291093180673	0.0	0.0	0.0	65.0	754.0	11829.0	218.7	71.4	3875710.0	3659034.0	0.0	0.0	824.0	0.0	25751146.0	19734.0	793.0	65.0	12589.0	3282.0	0.28294	"Unknown Library"	3837796684.0	149.0	36.3	0.02306225	60721.0	1.0	18645.0	0.07235215838576262	25751146.0	99.92764784161425	0.0	0.0	25769791.0	100.0	18602.0	0.07218529634175147	0.0	0.0	0.0	65.0	559.0	8742.0	221.1	75.0	2779394.0	2632918.0	0.0	0.0	0.0	181.0	0.0	0.0	1.0	181.0	0.0	0.0	181.0	0.0	0.0	0.0	73.0	73.0	100.0	100.0	1.37	1.37	40.0	9.0	13.0	9.0	4.0	32.0	10.0	19.0	1.0	8.0	15.0	13.0	1780.56	470.0	3267.0	1544.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27477944_cl217_itvariant-calling"	"SRX27477944"	"cl217"	"itvariant-calling"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1117.0	"No"	""	1.0	0.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	289935	"NODE_15365_length_1121_cov_62.537214"	6	0.09	0.1	0.0	"NODE_129862_length_234_cov_0.956522,NODE_9719_length_1390_cov_1133.333333,k141_14964,k141_53839,k141_73246,NODE_6055_length_1683_cov_49.886335"	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX27477944_cl264_consensus"	"SRX27477944"	"cl264"	"consensus"	"MG919988:MG919988;"	"0.274"	"818"	"15763"	"780"	"552"	"0"	"4"	"783"	"10289"	"11050"	"1.719e-15"	"79"	"Unclassified Arracacha virus 1"	"SPECIES"	"unknown"	"Unclassified Arracacha virus 1"	"2201042"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"95.35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	818.0	"No"	""	1.0	0.0	0.0	"Low-quality"	"Genome-fragment"	0.1	"AAI-based (high-confidence)"	0.0	1.0	"no viral genes detected"	181084	"k141_51061"	2	0.13	0.15	0.0	"NODE_3184_length_2100_cov_1130.146522,k141_1772"	0.0	0.0	"0.00"	3838893000.0	149.0	36.3	0.0534779	195911.0	61.0	28911.0	0.11215748150260843	25748237.0	99.8878425184974	0.0	0.0	25777148.0	100.0	26456.0	0.10263354192636051	0.0	0.0	0.0	15.0	1163.0	12073.0	192.7	72.6	4308334.0	3663401.0	0.0	0.0	2439.0	0.0	25748237.0	17015.0	2394.0	15.0	13236.0	4037.0	0.362077	"Unknown Library"	3837333220.0	149.0	36.3	0.05206296	122783.0	31.0	18443.0	0.07157693579459985	25748237.0	99.92842306420539	0.0	0.0	25766680.0	100.0	18382.0	0.07134019594297752	0.0	0.0	0.0	15.0	755.0	8444.0	198.1	77.0	2748554.0	2358356.0	0.0	0.0	2.0	214.0	0.0	2.0	1.0	214.0	0.0	0.0	216.0	0.0	0.0	0.0	78.0	78.0	136.0	136.0	1.74	1.74	50.0	10.0	9.0	9.0	19.0	36.0	6.0	12.0	8.0	5.0	23.0	27.0	2127.74	152.0	3093.0	2197.0	100.0	100.0	100.0	100.0	100.0	94.0	0.0	0.0	0.0
"SRX27477944_cl264_it1"	"SRX27477944"	"cl264"	"it1"	"MG919988:MG919988;"	"0.296"	"818"	"15763"	"696"	"464"	"0"	"4"	"699"	"10289"	"10948"	"3.137e-15"	"78"	"Unclassified Arracacha virus 1"	"SPECIES"	"unknown"	"Unclassified Arracacha virus 1"	"2201042"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"85.09"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	818.0	"No"	""	1.0	0.0	0.0	"Low-quality"	"Genome-fragment"	0.1	"AAI-based (high-confidence)"	0.0	1.0	"no viral genes detected"	181084	"k141_51061"	2	0.13	0.15	0.0	"NODE_3184_length_2100_cov_1130.146522,k141_1772"	0.0	0.0	"0.00"	3838893000.0	149.0	36.3	0.05387314	196244.0	52.0	28926.0	0.11221567257944905	25748222.0	99.88778432742055	0.0	0.0	25777148.0	100.0	26462.0	0.10265681835709675	0.0	0.0	0.0	16.0	1181.0	12058.0	192.6	73.7	4310528.0	3642706.0	0.0	0.0	2448.0	0.0	25748222.0	17200.0	2400.0	16.0	13239.0	4005.0	0.359884	"Unknown Library"	3837341918.0	149.0	36.3	0.05228751	122975.0	30.0	18516.0	0.07186008566548081	25748222.0	99.92813991433452	0.0	0.0	25766738.0	100.0	18452.0	0.07161170342943682	0.0	0.0	0.0	16.0	766.0	8468.0	198.1	78.0	2759446.0	2351900.0	0.0	0.0	1.0	211.0	0.0	1.0	1.0	211.0	0.0	0.0	212.0	0.0	0.0	0.0	77.0	77.0	134.0	134.0	1.74	1.74	48.0	10.0	9.0	9.0	18.0	36.0	6.0	12.0	8.0	5.0	23.0	27.0	2122.43	292.0	3105.0	2197.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
