# id: 'contig_overview'
# section_name: 'CLUSTER: Clusters overview'
# format: 'tsv'
# description: 'Concatenation information of multiple tools regarding the clusters and the different iterations of them'
# plot_type: 'table'
"index"	"sample name"	"cluster"	"step"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(checkv) contig_length"	"(checkv) provirus"	"(checkv) proviral_length"	"(checkv) gene_count"	"(checkv) viral_genes"	"(checkv) host_genes"	"(checkv) checkv_quality"	"(checkv) miuvig_quality"	"(checkv) completeness"	"(checkv) completeness_method"	"(checkv) contamination"	"(checkv) kmer_freq"	"(checkv) warnings"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(picard_dups) unpaired reads examined"	"(picard_dups) read pair optical duplicates"	"(picard_dups) unmapped reads"	"(picard_dups) estimated library size"	"(picard_dups) unpaired read duplicates"	"(picard_dups) secondary or supplementary rds"	"(picard_dups) read pairs examined"	"(picard_dups) read pair duplicates"	"(picard_dups) % duplication"	"(picard_dups) library"	"(samtools_stats) sequences"	"(samtools_stats) reads paired %"	"(samtools_stats) average length"	"(samtools_stats) is sorted"	"(samtools_stats) bases mapped (cigar)"	"(samtools_stats) reads QC failed %"	"(samtools_stats) reads unmapped"	"(samtools_stats) reads unmapped %"	"(samtools_stats) reads properly paired %"	"(samtools_stats) average quality"	"(samtools_stats) reads paired"	"(samtools_stats) non-primary alignments"	"(samtools_stats) supplementary alignments"	"(samtools_stats) reads mapped"	"(samtools_stats) reads mapped %"	"(samtools_stats) bases trimmed"	"(samtools_stats) bases duplicated"	"(samtools_stats) reads properly paired"	"(samtools_stats) outward oriented pairs"	"(samtools_stats) reads duplicated"	"(samtools_stats) reads duplicated %"	"(samtools_stats) bases mapped"	"(samtools_stats) insert size average"	"(samtools_stats) insert size standard deviation"	"(samtools_stats) inward oriented pairs"	"(samtools_stats) error rate"	"(samtools_stats) mismatches"	"(samtools_stats) reads MQ0"	"(samtools_stats) total length"	"(samtools_stats) reads QC failed"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools_stats) number of indels"	"(bcftools_stats) number of samples"	"(bcftools_stats) number of SNPs"	"(bcftools_stats) number of MNPs"	"(bcftools_stats) number of no-ALTs"	"(bcftools_stats) number of records"	"(bcftools_stats) number of others"	"(bcftools_stats) number of multiallelic sites"	"(bcftools_stats) number of multiallelic SNP sites"	"(bcftools_stats) number of transversions"	"(bcftools_stats) transversion in 1st alternative"	"(bcftools_stats) number of transitions"	"(bcftools_stats) transistion in 1st alternative"	"(bcftools_stats) transistions/transversions ratio"	"(bcftools_stats) transition/transversion in 1st alternative"	"(bcftools_stats) substitution T->C"	"(bcftools_stats) substitution A->C"	"(bcftools_stats) substitution C->A"	"(bcftools_stats) substitution G->T"	"(bcftools_stats) substitution A->T"	"(bcftools_stats) substitution C->T"	"(bcftools_stats) substitution T->G"	"(bcftools_stats) substitution T->A"	"(bcftools_stats) substitution G->C"	"(bcftools_stats) substitution C->G"	"(bcftools_stats) substitution G->A"	"(bcftools_stats) substitution A->G"	"(multiqc) mosdepth 1X coverage"	"(multiqc) mosdepth 5X coverage"	"(multiqc) mosdepth 10X coverage"	"(multiqc) mosdepth 50X coverage"	"(multiqc) mosdepth Median read depth"	"(multiqc) mosdepth Mean read depth"	"(multiqc) mosdepth Min read depth"	"(multiqc) mosdepth Max read depth"
"Catelyn-virosaurus_cl2_itvariant-calling"	"Catelyn-virosaurus"	"cl2"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9074.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	27.0	0.31	"308.57"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Daenerys-MN090277-MZ766668_cl0_consensus"	"Daenerys-MN090277-MZ766668"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9253.0	"No"	""	8.0	5.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	5.0	0.05	"54.04"	18748.0	0.0	36330.0	1695363.0	18748.0	20029.0	1972461.0	806743.0	0.411799	"Unknown Library"	2367766.0	100.0	301.0	1.0	650897560.0	0.0	36330.0	1.5343577025770283	98.27964418781248	33.0	2367766.0	0.0	20029.0	2331436.0	98.46564229742296	0.0	0.0	2327032.0	0.0	0.0	0.0	701762236.0	763.7	95.9	1165685.0	0.03654848	23789316.0	608.0	712697566.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79002.0	70327.91	0.0	87611.0
"Daenerys-MN090277-MZ766668_cl0_it1"	"Daenerys-MN090277-MZ766668"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	18870.0	0.0	36414.0	1688106.0	18870.0	22109.0	1972358.0	809031.0	0.412993	"Unknown Library"	2363068.0	100.0	301.0	1.0	651657853.0	0.0	36414.0	1.5409628499899284	98.24820953099952	33.0	2363068.0	0.0	22109.0	2326654.0	98.45903715001008	0.0	0.0	2321672.0	0.0	0.0	0.0	700322854.0	762.6	95.4	1163294.0	0.0301442	19643705.0	546.0	711283468.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79198.0	70564.93	0.0	88786.0
"Daenerys-MN090277-MZ766668_cl0_it2"	"Daenerys-MN090277-MZ766668"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	18870.0	0.0	36414.0	1688106.0	18870.0	22109.0	1972358.0	809031.0	0.412993	"Unknown Library"	2363068.0	100.0	301.0	1.0	651657853.0	0.0	36414.0	1.5409628499899284	98.24820953099952	33.0	2363068.0	0.0	22109.0	2326654.0	98.45903715001008	0.0	0.0	2321672.0	0.0	0.0	0.0	700322854.0	762.6	95.4	1163294.0	0.0301442	19643705.0	546.0	711283468.0	0.0	8.0	896.0	10.0	18.0	1.0	896.0	0.0	0.0	914.0	0.0	0.0	0.0	274.0	274.0	622.0	622.0	2.27	2.27	126.0	51.0	44.0	22.0	54.0	130.0	17.0	45.0	19.0	22.0	179.0	187.0	100.0	100.0	100.0	100.0	79198.0	70564.93	0.0	88786.0
"Daenerys-MN090277-MZ766668_cl0_itvariant-calling"	"Daenerys-MN090277-MZ766668"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Daenerys-MN090277-MZ766668_cl1_consensus"	"Daenerys-MN090277-MZ766668"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9015.0	"No"	""	9.0	6.0	0.0	"High-quality"	"High-quality"	99.91	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	56735.0	0.0	107169.0	1652559.0	56735.0	86175.0	1918048.0	783205.0	0.416957	"Unknown Library"	2376855.0	100.0	301.0	1.0	547405050.0	0.0	107169.0	4.508857292514688	95.07614053023848	33.0	2376855.0	0.0	86175.0	2269686.0	95.49114270748532	0.0	0.0	2259822.0	0.0	0.0	0.0	683175486.0	724.0	111.8	1132742.0	0.08001142	43798657.0	1663.0	715433355.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	73100.0	60644.42	45.0	88820.0
"Daenerys-MN090277-MZ766668_cl1_it1"	"Daenerys-MN090277-MZ766668"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9008.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.29	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	52844.0	0.0	52858.0	1655007.0	52844.0	159174.0	1947149.0	802463.0	0.419992	"Unknown Library"	2342230.0	100.0	301.0	1.0	587303888.0	0.0	52858.0	2.256738236637734	97.04264739158836	33.0	2342230.0	0.0	159174.0	2289372.0	97.74326176336228	0.0	0.0	2272962.0	0.0	0.0	0.0	689100972.0	731.9	112.1	1142382.0	0.04085334	23993322.0	462.0	705011230.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79286.0	65056.91	35.0	94320.0
"Daenerys-MN090277-MZ766668_cl1_it2"	"Daenerys-MN090277-MZ766668"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	8995.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	99.24	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	52541.0	0.0	52563.0	1649919.0	52541.0	127430.0	1947448.0	804347.0	0.420839	"Unknown Library"	2338765.0	100.0	301.0	1.0	594797859.0	0.0	52563.0	2.2474682150622227	97.04882705188422	33.0	2338765.0	0.0	127430.0	2286202.0	97.75253178493776	0.0	0.0	2269744.0	0.0	0.0	0.0	688146802.0	734.9	109.1	1140753.0	0.03842353	22854236.0	512.0	703968265.0	0.0	27.0	992.0	12.0	39.0	1.0	992.0	0.0	0.0	1031.0	0.0	0.0	0.0	311.0	311.0	681.0	681.0	2.19	2.19	133.0	57.0	53.0	28.0	56.0	145.0	20.0	47.0	26.0	24.0	198.0	205.0	100.0	100.0	100.0	100.0	79206.0	65896.43	35.0	90034.0
"Daenerys-MN090277-MZ766668_cl1_itvariant-calling"	"Daenerys-MN090277-MZ766668"	"cl1"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	8997.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.17	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Daenerys-MN090277_cl0_consensus"	"Daenerys-MN090277"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9262.0	"No"	""	9.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	""	4.0	0.04	"43.19"	18646.0	0.0	36222.0	1697779.0	18646.0	20657.0	1972566.0	806033.0	0.411403	"Unknown Library"	2369288.0	100.0	301.0	1.0	649531485.0	0.0	36222.0	1.5288137195646962	98.31299529647724	33.0	2369288.0	0.0	20657.0	2333066.0	98.4711862804353	0.0	0.0	2329318.0	0.0	0.0	0.0	702252866.0	763.5	96.2	1166533.0	0.03819441	24808471.0	484.0	713155688.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	78631.0	70114.82	0.0	87030.0
"Daenerys-MN090277_cl0_it1"	"Daenerys-MN090277"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	18870.0	0.0	36414.0	1688106.0	18870.0	22109.0	1972358.0	809031.0	0.412993	"Unknown Library"	2363068.0	100.0	301.0	1.0	651657853.0	0.0	36414.0	1.5409628499899284	98.24820953099952	33.0	2363068.0	0.0	22109.0	2326654.0	98.45903715001008	0.0	0.0	2321672.0	0.0	0.0	0.0	700322854.0	762.6	95.4	1163294.0	0.0301442	19643705.0	546.0	711283468.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79198.0	70564.93	0.0	88786.0
"Daenerys-MN090277_cl0_it2"	"Daenerys-MN090277"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	18870.0	0.0	36414.0	1688106.0	18870.0	22109.0	1972358.0	809031.0	0.412993	"Unknown Library"	2363068.0	100.0	301.0	1.0	651657853.0	0.0	36414.0	1.5409628499899284	98.24820953099952	33.0	2363068.0	0.0	22109.0	2326654.0	98.45903715001008	0.0	0.0	2321672.0	0.0	0.0	0.0	700322854.0	762.6	95.4	1163294.0	0.0301442	19643705.0	546.0	711283468.0	0.0	8.0	896.0	10.0	18.0	1.0	896.0	0.0	0.0	914.0	0.0	0.0	0.0	274.0	274.0	622.0	622.0	2.27	2.27	126.0	51.0	44.0	22.0	54.0	130.0	17.0	45.0	19.0	22.0	179.0	187.0	100.0	100.0	100.0	100.0	79198.0	70564.93	0.0	88786.0
"Daenerys-MN090277_cl0_itvariant-calling"	"Daenerys-MN090277"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Daenerys-MN090277_cl1_consensus"	"Daenerys-MN090277"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9015.0	"No"	""	10.0	7.0	0.0	"High-quality"	"High-quality"	99.99	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	56508.0	0.0	106942.0	1652791.0	56508.0	86262.0	1918275.0	783286.0	0.416916	"Unknown Library"	2376920.0	100.0	301.0	1.0	547305709.0	0.0	106942.0	4.499183817713679	95.08128165861704	33.0	2376920.0	0.0	86262.0	2269978.0	95.50081618228631	0.0	0.0	2260006.0	0.0	0.0	0.0	683263378.0	724.0	111.9	1132838.0	0.08009358	43835675.0	1676.0	715452920.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	73020.0	60633.38	36.0	88820.0
"Daenerys-MN090277_cl1_it1"	"Daenerys-MN090277"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9007.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.27	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	52844.0	0.0	52858.0	1654217.0	52844.0	159174.0	1947149.0	802723.0	0.420124	"Unknown Library"	2341710.0	100.0	301.0	1.0	587200508.0	0.0	52858.0	2.2572393678124105	97.04241772038382	33.0	2341710.0	0.0	159174.0	2288852.0	97.74276063218758	0.0	0.0	2272452.0	0.0	0.0	0.0	688944452.0	731.9	112.2	1142127.0	0.04090791	24021144.0	460.0	704854710.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79291.0	65052.76	36.0	94320.0
"Daenerys-MN090277_cl1_it2"	"Daenerys-MN090277"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	8986.0	"No"	""	9.0	8.0	0.0	"High-quality"	"High-quality"	99.56	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	52541.0	0.0	52563.0	1648638.0	52541.0	127407.0	1947448.0	804770.0	0.421053	"Unknown Library"	2337919.0	100.0	301.0	1.0	594834472.0	0.0	52563.0	2.2482814845167858	97.04793023197126	33.0	2337919.0	0.0	127407.0	2285356.0	97.7517185154832	0.0	0.0	2268902.0	0.0	0.0	0.0	687892156.0	734.5	108.9	1140375.0	0.0389496	23168566.0	512.0	703713619.0	0.0	29.0	992.0	11.0	40.0	1.0	992.0	0.0	0.0	1032.0	0.0	0.0	0.0	313.0	313.0	679.0	679.0	2.17	2.17	205.0	20.0	29.0	53.0	48.0	197.0	58.0	55.0	23.0	27.0	144.0	133.0	100.0	100.0	100.0	100.0	79200.0	65926.77	36.0	90033.0
"Daenerys-MN090277_cl1_itvariant-calling"	"Daenerys-MN090277"	"cl1"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	8989.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	99.09	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Daenerys-MZ766668_cl0_consensus"	"Daenerys-MZ766668"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9619.0	"No"	""	9.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.05	""	4.0	0.05	"51.98"	18640.0	0.0	36222.0	1702417.0	18640.0	20313.0	1972569.0	804537.0	0.410647	"Unknown Library"	2372286.0	100.0	301.0	1.0	652094332.0	0.0	36222.0	1.5268816660385804	96.4393837842486	33.0	2372286.0	0.0	20313.0	2336064.0	98.47311833396142	0.0	0.0	2287818.0	0.0	0.0	0.0	703155264.0	761.4	98.7	1145725.0	0.03668665	23923158.0	505.0	714058086.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	78605.0	67778.5	101.0	87611.0
"Daenerys-MZ766668_cl0_it1"	"Daenerys-MZ766668"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9590.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.04	""	0.0	0.0	"0.00"	18685.0	0.0	36229.0	1712535.0	18685.0	23459.0	1972543.0	801270.0	0.409011	"Unknown Library"	2378775.0	100.0	301.0	1.0	656384289.0	0.0	36229.0	1.5230107933705372	96.91652215951488	33.0	2378775.0	0.0	23459.0	2342546.0	98.47698920662948	0.0	0.0	2305426.0	0.0	0.0	0.0	705106346.0	763.1	101.4	1140006.0	0.03006027	19731092.0	922.0	716011275.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	78982.0	68420.43	0.0	90858.0
"Daenerys-MZ766668_cl0_it2"	"Daenerys-MZ766668"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9590.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	""	42.0	0.44	"437.96"	18690.0	0.0	36234.0	1718304.0	18690.0	31589.0	1972538.0	799425.0	0.408082	"Unknown Library"	2382460.0	100.0	301.0	1.0	658101293.0	0.0	36234.0	1.5208649882894152	97.41191877303292	33.0	2382460.0	0.0	31589.0	2346226.0	98.47913501171058	0.0	0.0	2320800.0	0.0	0.0	0.0	706214026.0	765.1	102.5	1144890.0	0.02972109	19559486.0	910.0	717120460.0	0.0	9.0	826.0	9.0	18.0	1.0	826.0	0.0	0.0	844.0	0.0	0.0	0.0	243.0	243.0	581.0	581.0	2.39	2.39	119.0	44.0	40.0	19.0	46.0	126.0	15.0	44.0	16.0	19.0	163.0	173.0	100.0	100.0	100.0	100.0	78953.0	68593.52	0.0	92210.0
"Daenerys-MZ766668_cl0_itvariant-calling"	"Daenerys-MZ766668"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9581.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	""	39.0	0.42	"417.49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Daenerys-MZ766668_cl1_consensus"	"Daenerys-MZ766668"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9015.0	"No"	""	9.0	6.0	0.0	"High-quality"	"High-quality"	99.91	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	56735.0	0.0	107169.0	1652559.0	56735.0	86175.0	1918048.0	783205.0	0.416957	"Unknown Library"	2376855.0	100.0	301.0	1.0	547405050.0	0.0	107169.0	4.508857292514688	95.07614053023848	33.0	2376855.0	0.0	86175.0	2269686.0	95.49114270748532	0.0	0.0	2259822.0	0.0	0.0	0.0	683175486.0	724.0	111.8	1132742.0	0.08001142	43798657.0	1663.0	715433355.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	73100.0	60644.42	45.0	88820.0
"Daenerys-MZ766668_cl1_it1"	"Daenerys-MZ766668"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9008.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.29	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	52844.0	0.0	52858.0	1655007.0	52844.0	159174.0	1947149.0	802463.0	0.419992	"Unknown Library"	2342230.0	100.0	301.0	1.0	587303888.0	0.0	52858.0	2.256738236637734	97.04264739158836	33.0	2342230.0	0.0	159174.0	2289372.0	97.74326176336228	0.0	0.0	2272962.0	0.0	0.0	0.0	689100972.0	731.9	112.1	1142382.0	0.04085334	23993322.0	462.0	705011230.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79286.0	65056.91	35.0	94320.0
"Daenerys-MZ766668_cl1_it2"	"Daenerys-MZ766668"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	8995.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	99.24	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	52541.0	0.0	52563.0	1649919.0	52541.0	127430.0	1947448.0	804347.0	0.420839	"Unknown Library"	2338765.0	100.0	301.0	1.0	594797859.0	0.0	52563.0	2.2474682150622227	97.04882705188422	33.0	2338765.0	0.0	127430.0	2286202.0	97.75253178493776	0.0	0.0	2269744.0	0.0	0.0	0.0	688146802.0	734.9	109.1	1140753.0	0.03842353	22854236.0	512.0	703968265.0	0.0	27.0	992.0	12.0	39.0	1.0	992.0	0.0	0.0	1031.0	0.0	0.0	0.0	311.0	311.0	681.0	681.0	2.19	2.19	133.0	57.0	53.0	28.0	56.0	145.0	20.0	47.0	26.0	24.0	198.0	205.0	100.0	100.0	100.0	100.0	79206.0	65896.43	35.0	90034.0
